Year,Team,Stat,Value
2018,UC Riverside,OffEff,0.901
2018,Little Rock,OffEff,0.9
2018,N Arizona,OffEff,0.897
2018,Miss Valley St,OffEff,0.893
2018,VMI,OffEff,0.89
2018,Maine,OffEff,0.886
2018,Maryland ES,OffEff,0.883
2018,Chicago St,OffEff,0.878
2018,Longwood,OffEff,0.87
2018,Alabama A&M,OffEff,0.862
2018,NW State,OffEff,0.844
2018,Coppin St,OffEff,0.842
2018,Cincinnati,DefEff,0.838
2018,Virginia,DefEff,0.87
2018,Grand Canyon,DefEff,0.893
2018,Old Dominion,DefEff,0.914
2018,New Mexico St,DefEff,0.915
2018,Texas Tech,DefEff,0.917
2018,NC Greensboro,DefEff,0.92
2018,SF Austin,DefEff,0.925
2018,UCF,DefEff,0.926
2018,Houston,DefEff,0.927
2018,Wright St,DefEff,0.929
2018,Michigan St,DefEff,0.929
2018,Purdue,DefEff,0.93
2018,Loyola Chi,DefEff,0.932
2018,Gonzaga,DefEff,0.934
2018,Michigan,DefEff,0.936
2018,E Tennessee St,DefEff,0.937
2018,N Kentucky,DefEff,0.939
2018,Penn St,DefEff,0.948
2018,Montana,DefEff,0.948
2018,Tennessee,DefEff,0.949
2018,Boise St,DefEff,0.949
2018,Duke,DefEff,0.951
2018,Middle Tenn,DefEff,0.952
2018,Clemson,DefEff,0.952
2018,Rutgers,DefEff,0.953
2018,Evansville,DefEff,0.953
2018,Syracuse,DefEff,0.953
2018,San Diego St,DefEff,0.954
2018,Jacksonville St,DefEff,0.955
2018,Penn,DefEff,0.956
2018,West Virginia,DefEff,0.957
2018,South Dakota,DefEff,0.96
2018,Mississippi St,DefEff,0.963
2018,San Diego,DefEff,0.963
2018,Murray St,DefEff,0.965
2018,Ohio St,DefEff,0.966
2018,Harvard,DefEff,0.966
2018,Texas A&M,DefEff,0.966
2018,Utah Valley,DefEff,0.966
2018,Bradley,DefEff,0.967
2018,UC Irvine,DefEff,0.967
2018,Louisiana,DefEff,0.968
2018,Rhode Island,DefEff,0.969
2018,BYU,DefEff,0.97
2018,Miami,DefEff,0.97
2018,Villanova,DefEff,0.971
2018,South Carolina,DefEff,0.971
2018,Georgia St,DefEff,0.971
2018,S Alabama,DefEff,0.972
2018,Saint Peter's,DefEff,0.972
2018,Texas,DefEff,0.972
2018,Wagner,DefEff,0.972
2018,UC Davis,DefEff,0.972
2018,Auburn,DefEff,0.973
2018,Louisville,DefEff,0.973
2018,Robert Morris,DefEff,0.973
2018,SMU,DefEff,0.974
2018,N Iowa,DefEff,0.975
2018,Florida,DefEff,0.976
2018,Bucknell,DefEff,0.977
2018,Baylor,DefEff,0.977
2018,Illinois Chicago,DefEff,0.977
2018,Saint Mary's,DefEff,0.977
2018,Georgia,DefEff,0.977
2018,Grambling,DefEff,0.977
2018,Hawai'i,DefEff,0.977
2018,E Michigan,DefEff,0.978
2018,Furman,DefEff,0.978
2018,UT Arlington,DefEff,0.98
2018,Missouri,DefEff,0.981
2018,Maryland,DefEff,0.981
2018,Navy,DefEff,0.981
2018,Lamar,DefEff,0.982
2018,Valparaiso,DefEff,0.982
2018,FGCU,DefEff,0.983
2018,Tennessee St,DefEff,0.983
2018,St Bonaventure,DefEff,0.983
2018,Florida St,DefEff,0.984
2018,N Colorado,DefEff,0.984
2018,W Kentucky,DefEff,0.984
2018,Kentucky,DefEff,0.985
2018,Alabama,DefEff,0.985
2018,Nebraska,DefEff,0.985
2018,Fresno St,DefEff,0.986
2018,Liberty,DefEff,0.987
2018,Stony Brook,DefEff,0.988
2018,Milwaukee,DefEff,0.988
2018,Saint Louis,DefEff,0.988
2018,Utah,DefEff,0.989
2018,Radford,DefEff,0.989
2018,Kansas,DefEff,0.989
2018,Vermont,DefEff,0.989
2018,Saint Joseph's,DefEff,0.99
2018,Albany,DefEff,0.99
2018,Georgia So,DefEff,0.99
2018,Wichita St,DefEff,0.99
2018,North Carolina,DefEff,0.991
2018,Kansas St,DefEff,0.991
2018,Canisius,DefEff,0.991
2018,Nicholls,DefEff,0.991
2018,Belmont,DefEff,0.992
2018,Missouri St,DefEff,0.992
2018,Washington,DefEff,0.993
2018,Florida Intl,DefEff,0.993
2018,UAB,DefEff,0.994
2018,St John's,DefEff,0.994
2018,Winthrop,DefEff,0.994
2018,Indiana St,DefEff,0.995
2018,Butler,DefEff,0.995
2018,CS Fullerton,DefEff,0.995
2018,Florida Atlantic,DefEff,0.995
2018,Oregon,DefEff,0.995
2018,S Illinois,DefEff,0.996
2018,Northeastern,DefEff,0.997
2018,Ohio,DefEff,0.997
2018,Oklahoma St,DefEff,0.997
2018,Lipscomb,DefEff,0.997
2018,High Point,DefEff,0.997
2018,Georgia Tech,DefEff,0.999
2018,USC,DefEff,0.999
2018,UC Riverside,DefEff,0.999
2018,San Francisco,DefEff,1.0
2018,Tulsa,DefEff,1.0
2018,Northwestern,DefEff,1.0
2018,Wyoming,DefEff,1.001
2018,UMBC,DefEff,1.002
2018,Abl Christian,DefEff,1.002
2018,Manhattan,DefEff,1.002
2018,Tenn Tech,DefEff,1.003
2018,N Texas,DefEff,1.003
2018,Sam Houston,DefEff,1.003
2018,Nevada,DefEff,1.004
2018,SE Louisiana,DefEff,1.004
2018,Providence,DefEff,1.004
2018,Hampton,DefEff,1.005
2018,Miami OH,DefEff,1.005
2018,Arizona St,DefEff,1.005
2018,Xavier,DefEff,1.005
2018,Norfolk St,DefEff,1.005
2018,Oregon St,DefEff,1.006
2018,New Orleans,DefEff,1.006
2018,Indiana,DefEff,1.006
2018,Creighton,DefEff,1.006
2018,Virginia Tech,DefEff,1.006
2018,Idaho,DefEff,1.006
2018,Duquesne,DefEff,1.007
2018,Texas St,DefEff,1.007
2018,Buffalo,DefEff,1.008
2018,Marshall,DefEff,1.008
2018,NC Central,DefEff,1.009
2018,Notre Dame,DefEff,1.009
2018,DePaul,DefEff,1.01
2018,Bethune,DefEff,1.01
2018,Stanford,DefEff,1.01
2018,UCSB,DefEff,1.01
2018,Charleston,DefEff,1.01
2018,Seton Hall,DefEff,1.011
2018,Arizona,DefEff,1.011
2018,Louisiana Tech,DefEff,1.011
2018,Jackson St,DefEff,1.011
2018,Towson,DefEff,1.012
2018,Seattle,DefEff,1.012
2018,Temple,DefEff,1.012
2018,Texas A&M-CC,DefEff,1.013
2018,Southern,DefEff,1.013
2018,NC State,DefEff,1.013
2018,Ball St,DefEff,1.013
2018,Coastal Car,DefEff,1.013
2018,Davidson,DefEff,1.013
2018,Colorado,DefEff,1.015
2018,Illinois St,DefEff,1.016
2018,Georgetown,DefEff,1.016
2018,UT Rio Grande,DefEff,1.016
2018,AR-Pine Bluff,DefEff,1.017
2018,Wisconsin,DefEff,1.017
2018,Illinois,DefEff,1.017
2018,Hartford,DefEff,1.018
2018,VCU,DefEff,1.018
2018,S Dakota St,DefEff,1.018
2018,CS Bakersfield,DefEff,1.018
2018,Little Rock,DefEff,1.019
2018,Austin Peay,DefEff,1.02
2018,UNLV,DefEff,1.02
2018,UTEP,DefEff,1.02
2018,Rider,DefEff,1.021
2018,Drake,DefEff,1.022
2018,La Salle,DefEff,1.022
2018,UL Monroe,DefEff,1.023
2018,NC A&T,DefEff,1.023
2018,Sacred Heart,DefEff,1.024
2018,UCLA,DefEff,1.024
2018,Charleston So,DefEff,1.024
2018,Monmouth,DefEff,1.024
2018,App State,DefEff,1.025
2018,UTSA,DefEff,1.025
2018,Prairie View,DefEff,1.026
2018,Army,DefEff,1.026
2018,Morgan St,DefEff,1.026
2018,Oakland,DefEff,1.026
2018,Fordham,DefEff,1.027
2018,Weber St,DefEff,1.027
2018,Troy,DefEff,1.027
2018,E Washington,DefEff,1.028
2018,Arkansas,DefEff,1.028
2018,Tulane,DefEff,1.029
2018,Minnesota,DefEff,1.029
2018,Binghamton,DefEff,1.031
2018,C Arkansas,DefEff,1.031
2018,Gardner-Webb,DefEff,1.031
2018,Green Bay,DefEff,1.031
2018,Boston College,DefEff,1.032
2018,Coppin St,DefEff,1.032
2018,LIU-Brooklyn,DefEff,1.032
2018,NJIT,DefEff,1.032
2018,UT Martin,DefEff,1.032
2018,Holy Cross,DefEff,1.033
2018,Fairfield,DefEff,1.033
2018,Kent St,DefEff,1.033
2018,Purdue FW,DefEff,1.033
2018,Iona,DefEff,1.034
2018,Memphis,DefEff,1.034
2018,E Illinois,DefEff,1.034
2018,Colgate,DefEff,1.034
2018,Boston U,DefEff,1.035
2018,New Hampshire,DefEff,1.035
2018,TCU,DefEff,1.036
2018,NC Asheville,DefEff,1.036
2018,Utah St,DefEff,1.036
2018,Oklahoma,DefEff,1.036
2018,N Dakota St,DefEff,1.04
2018,Maine,DefEff,1.04
2018,G Washington,DefEff,1.04
2018,Portland St,DefEff,1.04
2018,C Connecticut,DefEff,1.041
2018,W Michigan,DefEff,1.042
2018,Bowling Green,DefEff,1.043
2018,George Mason,DefEff,1.043
2018,Yale,DefEff,1.043
2018,Denver,DefEff,1.044
2018,Campbell,DefEff,1.044
2018,New Mexico,DefEff,1.044
2018,C Michigan,DefEff,1.045
2018,LSU,DefEff,1.045
2018,Wake Forest,DefEff,1.045
2018,Mt St Mary's,DefEff,1.046
2018,VMI,DefEff,1.046
2018,UConn,DefEff,1.047
2018,Brown,DefEff,1.047
2018,Jacksonville,DefEff,1.047
2018,St Fran (NY),DefEff,1.048
2018,Princeton,DefEff,1.048
2018,Lehigh,DefEff,1.048
2018,S Florida,DefEff,1.048
2018,Iowa St,DefEff,1.05
2018,IU Indy,DefEff,1.05
2018,Wofford,DefEff,1.052
2018,Toledo,DefEff,1.053
2018,Mercer,DefEff,1.053
2018,J Madison,DefEff,1.053
2018,Pacific,DefEff,1.055
2018,E Carolina,DefEff,1.055
2018,St Francis PA,DefEff,1.055
2018,Siena,DefEff,1.056
2018,Idaho St,DefEff,1.056
2018,Mississippi,DefEff,1.056
2018,Air Force,DefEff,1.056
2018,W Illinois,DefEff,1.058
2018,Loyola MD,DefEff,1.058
2018,Kansas City,DefEff,1.059
2018,Texas So,DefEff,1.059
2018,McNeese,DefEff,1.06
2018,Rice,DefEff,1.062
2018,California,DefEff,1.063
2018,Stetson,DefEff,1.063
2018,Lafayette,DefEff,1.064
2018,Dayton,DefEff,1.065
2018,UMass,DefEff,1.065
2018,Cleveland St,DefEff,1.066
2018,Long Beach St,DefEff,1.066
2018,Akron,DefEff,1.067
2018,Chattanooga,DefEff,1.068
2018,F Dickinson,DefEff,1.068
2018,W Carolina,DefEff,1.068
2018,Longwood,DefEff,1.069
2018,Pittsburgh,DefEff,1.069
2018,American,DefEff,1.071
2018,Dartmouth,DefEff,1.071
2018,Marquette,DefEff,1.071
2018,Alabama St,DefEff,1.074
2018,NW State,DefEff,1.075
2018,Miss Valley St,DefEff,1.076
2018,Quinnipiac,DefEff,1.078
2018,Vanderbilt,DefEff,1.078
2018,Columbia,DefEff,1.079
2018,Kennesaw St,DefEff,1.079
2018,Delaware,DefEff,1.079
2018,Morehead St,DefEff,1.079
2018,Hofstra,DefEff,1.079
2018,Sacramento St,DefEff,1.08
2018,Drexel,DefEff,1.08
2018,San Jose St,DefEff,1.08
2018,Richmond,DefEff,1.08
2018,UMass Lowell,DefEff,1.081
2018,Montana St,DefEff,1.081
2018,N Illinois,DefEff,1.081
2018,Alcorn St,DefEff,1.081
2018,Iowa,DefEff,1.082
2018,Colorado St,DefEff,1.082
2018,Southern Miss,DefEff,1.084
2018,N Arizona,DefEff,1.085
2018,Santa Clara,DefEff,1.086
2018,Washington St,DefEff,1.086
2018,Elon,DefEff,1.087
2018,E Kentucky,DefEff,1.087
2018,Niagara,DefEff,1.088
2018,CS Northridge,DefEff,1.088
2018,Portland,DefEff,1.088
2018,Howard,DefEff,1.089
2018,SIU Edward,DefEff,1.09
2018,Alabama A&M,DefEff,1.09
2018,Charlotte,DefEff,1.091
2018,Cal Poly,DefEff,1.092
2018,S Utah,DefEff,1.092
2018,Incarnate Word,DefEff,1.093
2018,Arkansas St,DefEff,1.093
2018,North Dakota,DefEff,1.093
2018,Presbyterian,DefEff,1.095
2018,Florida A&M,DefEff,1.096
2018,Cornell,DefEff,1.097
2018,Savannah St,DefEff,1.1
2018,Marist,DefEff,1.101
2018,Loyola Mymt,DefEff,1.105
2018,S Carolina St,DefEff,1.111
2018,Youngstown St,DefEff,1.113
2018,Oral Roberts,DefEff,1.113
2018,SE Missouri St,DefEff,1.114
2018,Hou Christian,DefEff,1.118
2018,The Citadel,DefEff,1.12
2018,NC Wilmington,DefEff,1.121
2018,Delaware St,DefEff,1.126
2018,Detroit Mercy,DefEff,1.127
2018,Maryland ES,DefEff,1.131
2018,Pepperdine,DefEff,1.133
2018,Omaha,DefEff,1.133
2018,William & Mary,DefEff,1.138
2018,Bryant,DefEff,1.144
2018,Samford,DefEff,1.152
2018,N Florida,DefEff,1.155
2018,Chicago St,DefEff,1.184
2018,SC Upstate,DefEff,1.206
2018,Villanova,eFG%,59.8
2018,William & Mary,eFG%,59.5
2018,Saint Mary's,eFG%,58.9
2018,Belmont,eFG%,58.8
2018,Kansas,eFG%,57.9
2018,Purdue,eFG%,57.8
2018,Michigan St,eFG%,57.8
2018,Loyola Chi,eFG%,57.7
2018,Virginia Tech,eFG%,57.7
2018,Gonzaga,eFG%,57.5
2018,Creighton,eFG%,57.4
2018,Davidson,eFG%,57.4
2018,Northeastern,eFG%,56.9
2018,TCU,eFG%,56.6
2018,Duke,eFG%,56.5
2018,Marquette,eFG%,56.5
2018,Arizona,eFG%,56.3
2018,Weber St,eFG%,56.0
2018,Xavier,eFG%,56.0
2018,Vermont,eFG%,55.9
2018,Dayton,eFG%,55.5
2018,Toledo,eFG%,55.3
2018,FGCU,eFG%,55.3
2018,Wofford,eFG%,55.2
2018,Wichita St,eFG%,55.1
2018,Nevada,eFG%,55.0
2018,Idaho St,eFG%,55.0
2018,Murray St,eFG%,55.0
2018,Furman,eFG%,54.9
2018,Campbell,eFG%,54.9
2018,Marshall,eFG%,54.9
2018,Mercer,eFG%,54.8
2018,Buffalo,eFG%,54.8
2018,Winthrop,eFG%,54.8
2018,Idaho,eFG%,54.7
2018,UAB,eFG%,54.7
2018,LSU,eFG%,54.6
2018,W Kentucky,eFG%,54.6
2018,Fresno St,eFG%,54.5
2018,Samford,eFG%,54.4
2018,Maryland,eFG%,54.3
2018,SE Missouri St,eFG%,54.3
2018,Iowa,eFG%,54.3
2018,Utah Valley,eFG%,54.3
2018,S Dakota St,eFG%,54.3
2018,Canisius,eFG%,54.3
2018,BYU,eFG%,54.1
2018,Washington St,eFG%,54.1
2018,Missouri,eFG%,54.1
2018,Ohio St,eFG%,54.1
2018,Mt St Mary's,eFG%,54.1
2018,NC Asheville,eFG%,54.0
2018,Butler,eFG%,54.0
2018,E Washington,eFG%,54.0
2018,Michigan,eFG%,53.9
2018,Utah,eFG%,53.9
2018,Bucknell,eFG%,53.9
2018,Iona,eFG%,53.9
2018,Princeton,eFG%,53.9
2018,Georgia St,eFG%,53.9
2018,N Kentucky,eFG%,53.8
2018,USC,eFG%,53.8
2018,E Tennessee St,eFG%,53.8
2018,Arizona St,eFG%,53.8
2018,Arkansas,eFG%,53.8
2018,Florida St,eFG%,53.8
2018,Boise St,eFG%,53.8
2018,UCLA,eFG%,53.7
2018,N Dakota St,eFG%,53.7
2018,N Florida,eFG%,53.6
2018,Kansas St,eFG%,53.6
2018,Oklahoma,eFG%,53.5
2018,UNLV,eFG%,53.5
2018,New Mexico,eFG%,53.5
2018,NC State,eFG%,53.4
2018,Lafayette,eFG%,53.3
2018,Houston,eFG%,53.3
2018,Hofstra,eFG%,53.2
2018,Utah St,eFG%,53.2
2018,N Colorado,eFG%,53.2
2018,Oregon,eFG%,53.2
2018,SF Austin,eFG%,53.1
2018,Miami,eFG%,53.1
2018,Middle Tenn,eFG%,53.1
2018,UCSB,eFG%,53.0
2018,Clemson,eFG%,53.0
2018,Lehigh,eFG%,52.9
2018,Purdue FW,eFG%,52.9
2018,Liberty,eFG%,52.9
2018,Seton Hall,eFG%,52.9
2018,Penn,eFG%,52.9
2018,San Diego,eFG%,52.9
2018,St Francis PA,eFG%,52.8
2018,Boston U,eFG%,52.8
2018,Hartford,eFG%,52.7
2018,Charleston,eFG%,52.7
2018,Yale,eFG%,52.7
2018,Marist,eFG%,52.7
2018,Virginia,eFG%,52.7
2018,Holy Cross,eFG%,52.6
2018,Louisiana,eFG%,52.6
2018,UMBC,eFG%,52.6
2018,Rider,eFG%,52.6
2018,VCU,eFG%,52.6
2018,UMass,eFG%,52.5
2018,North Carolina,eFG%,52.5
2018,Cornell,eFG%,52.5
2018,UT Arlington,eFG%,52.5
2018,Texas Tech,eFG%,52.5
2018,Columbia,eFG%,52.4
2018,Denver,eFG%,52.4
2018,Elon,eFG%,52.3
2018,Monmouth,eFG%,52.3
2018,Army,eFG%,52.3
2018,Stanford,eFG%,52.3
2018,S Illinois,eFG%,52.2
2018,UMass Lowell,eFG%,52.1
2018,Boston College,eFG%,52.1
2018,LIU-Brooklyn,eFG%,52.1
2018,South Dakota,eFG%,52.1
2018,Richmond,eFG%,52.1
2018,Wyoming,eFG%,52.1
2018,Oregon St,eFG%,52.1
2018,Mississippi St,eFG%,52.0
2018,SMU,eFG%,52.0
2018,Kentucky,eFG%,52.0
2018,UC Davis,eFG%,52.0
2018,Oakland,eFG%,52.0
2018,Penn St,eFG%,51.9
2018,Louisville,eFG%,51.9
2018,C Arkansas,eFG%,51.9
2018,Alabama,eFG%,51.9
2018,Nicholls,eFG%,51.9
2018,North Dakota,eFG%,51.8
2018,Vanderbilt,eFG%,51.8
2018,Georgetown,eFG%,51.8
2018,Baylor,eFG%,51.7
2018,NC Greensboro,eFG%,51.7
2018,San Diego St,eFG%,51.7
2018,St Bonaventure,eFG%,51.7
2018,CS Fullerton,eFG%,51.6
2018,New Mexico St,eFG%,51.6
2018,Towson,eFG%,51.6
2018,Manhattan,eFG%,51.6
2018,Akron,eFG%,51.6
2018,Lipscomb,eFG%,51.5
2018,E Michigan,eFG%,51.5
2018,Tulane,eFG%,51.5
2018,Colgate,eFG%,51.5
2018,Auburn,eFG%,51.4
2018,Troy,eFG%,51.4
2018,Cincinnati,eFG%,51.4
2018,Fairfield,eFG%,51.4
2018,Ball St,eFG%,51.4
2018,Washington,eFG%,51.4
2018,Dartmouth,eFG%,51.4
2018,Omaha,eFG%,51.3
2018,Texas A&M,eFG%,51.2
2018,Montana,eFG%,51.2
2018,SE Louisiana,eFG%,51.2
2018,NC A&T,eFG%,51.2
2018,Rhode Island,eFG%,51.1
2018,Notre Dame,eFG%,51.1
2018,Indiana,eFG%,51.1
2018,UTSA,eFG%,51.0
2018,C Connecticut,eFG%,51.0
2018,Seattle,eFG%,51.0
2018,Illinois Chicago,eFG%,51.0
2018,Ohio,eFG%,51.0
2018,Louisiana Tech,eFG%,50.9
2018,Wisconsin,eFG%,50.9
2018,C Michigan,eFG%,50.9
2018,Milwaukee,eFG%,50.9
2018,Niagara,eFG%,50.8
2018,Tennessee,eFG%,50.8
2018,Valparaiso,eFG%,50.8
2018,Old Dominion,eFG%,50.7
2018,Florida,eFG%,50.7
2018,Tulsa,eFG%,50.7
2018,Cleveland St,eFG%,50.7
2018,Memphis,eFG%,50.7
2018,American,eFG%,50.6
2018,Portland,eFG%,50.6
2018,Colorado,eFG%,50.6
2018,Drake,eFG%,50.5
2018,Albany,eFG%,50.5
2018,Wake Forest,eFG%,50.5
2018,Texas So,eFG%,50.5
2018,N Texas,eFG%,50.4
2018,NC Central,eFG%,50.4
2018,S Utah,eFG%,50.4
2018,Harvard,eFG%,50.4
2018,Abl Christian,eFG%,50.4
2018,West Virginia,eFG%,50.4
2018,Quinnipiac,eFG%,50.3
2018,Jacksonville St,eFG%,50.3
2018,Southern Miss,eFG%,50.3
2018,Delaware,eFG%,50.3
2018,Oklahoma St,eFG%,50.2
2018,SC Upstate,eFG%,50.1
2018,Chattanooga,eFG%,50.1
2018,Miami OH,eFG%,50.1
2018,Austin Peay,eFG%,50.1
2018,Hawai'i,eFG%,50.1
2018,Texas,eFG%,50.0
2018,Iowa St,eFG%,49.9
2018,App State,eFG%,49.9
2018,W Illinois,eFG%,49.9
2018,UL Monroe,eFG%,49.9
2018,NJIT,eFG%,49.8
2018,E Kentucky,eFG%,49.8
2018,Illinois St,eFG%,49.8
2018,F Dickinson,eFG%,49.8
2018,UT Martin,eFG%,49.8
2018,Illinois,eFG%,49.8
2018,Wagner,eFG%,49.8
2018,Duquesne,eFG%,49.7
2018,Long Beach St,eFG%,49.7
2018,Binghamton,eFG%,49.7
2018,Providence,eFG%,49.6
2018,Navy,eFG%,49.6
2018,AR-Pine Bluff,eFG%,49.6
2018,Pepperdine,eFG%,49.5
2018,G Washington,eFG%,49.5
2018,N Illinois,eFG%,49.5
2018,Drexel,eFG%,49.5
2018,Indiana St,eFG%,49.5
2018,Northwestern,eFG%,49.5
2018,Bethune,eFG%,49.5
2018,Arkansas St,eFG%,49.4
2018,Norfolk St,eFG%,49.4
2018,Missouri St,eFG%,49.4
2018,Kennesaw St,eFG%,49.4
2018,Loyola Mymt,eFG%,49.3
2018,High Point,eFG%,49.3
2018,W Michigan,eFG%,49.3
2018,Temple,eFG%,49.3
2018,UTEP,eFG%,49.3
2018,Tennessee St,eFG%,49.3
2018,Radford,eFG%,49.3
2018,St John's,eFG%,49.2
2018,Portland St,eFG%,49.2
2018,San Francisco,eFG%,49.2
2018,Saint Peter's,eFG%,49.2
2018,Georgia So,eFG%,49.2
2018,Gardner-Webb,eFG%,49.1
2018,Nebraska,eFG%,49.1
2018,Detroit Mercy,eFG%,49.1
2018,The Citadel,eFG%,49.1
2018,George Mason,eFG%,49.1
2018,Presbyterian,eFG%,49.0
2018,Sacramento St,eFG%,49.0
2018,Tenn Tech,eFG%,49.0
2018,La Salle,eFG%,49.0
2018,Jacksonville,eFG%,49.0
2018,Coastal Car,eFG%,49.0
2018,Charleston So,eFG%,49.0
2018,Prairie View,eFG%,48.9
2018,Oral Roberts,eFG%,48.9
2018,Bradley,eFG%,48.9
2018,Stetson,eFG%,48.9
2018,NC Wilmington,eFG%,48.9
2018,Saint Joseph's,eFG%,48.8
2018,Texas St,eFG%,48.8
2018,McNeese,eFG%,48.8
2018,Howard,eFG%,48.8
2018,Hampton,eFG%,48.8
2018,Kent St,eFG%,48.7
2018,St Fran (NY),eFG%,48.7
2018,Evansville,eFG%,48.7
2018,Minnesota,eFG%,48.7
2018,San Jose St,eFG%,48.6
2018,Green Bay,eFG%,48.6
2018,Santa Clara,eFG%,48.6
2018,New Orleans,eFG%,48.6
2018,Wright St,eFG%,48.6
2018,Pacific,eFG%,48.5
2018,Sacred Heart,eFG%,48.5
2018,Grand Canyon,eFG%,48.5
2018,N Iowa,eFG%,48.5
2018,Lamar,eFG%,48.5
2018,Brown,eFG%,48.5
2018,Sam Houston,eFG%,48.4
2018,S Alabama,eFG%,48.4
2018,Mississippi,eFG%,48.3
2018,Charlotte,eFG%,48.3
2018,Alcorn St,eFG%,48.3
2018,E Carolina,eFG%,48.3
2018,Pittsburgh,eFG%,48.2
2018,Morehead St,eFG%,48.2
2018,Siena,eFG%,48.2
2018,UC Irvine,eFG%,48.1
2018,Texas A&M-CC,eFG%,48.1
2018,Savannah St,eFG%,48.1
2018,IU Indy,eFG%,48.0
2018,Rice,eFG%,48.0
2018,J Madison,eFG%,48.0
2018,Fordham,eFG%,47.9
2018,S Florida,eFG%,47.9
2018,DePaul,eFG%,47.9
2018,Bryant,eFG%,47.9
2018,Stony Brook,eFG%,47.9
2018,UCF,eFG%,47.8
2018,Montana St,eFG%,47.8
2018,Loyola MD,eFG%,47.8
2018,Kansas City,eFG%,47.8
2018,CS Northridge,eFG%,47.8
2018,SIU Edward,eFG%,47.8
2018,E Illinois,eFG%,47.7
2018,Youngstown St,eFG%,47.6
2018,Air Force,eFG%,47.6
2018,Incarnate Word,eFG%,47.6
2018,Georgia,eFG%,47.5
2018,Colorado St,eFG%,47.5
2018,UConn,eFG%,47.5
2018,Little Rock,eFG%,47.4
2018,Robert Morris,eFG%,47.4
2018,Bowling Green,eFG%,47.3
2018,Delaware St,eFG%,47.3
2018,Florida A&M,eFG%,47.2
2018,Florida Intl,eFG%,47.1
2018,Saint Louis,eFG%,47.1
2018,Syracuse,eFG%,47.0
2018,Georgia Tech,eFG%,46.9
2018,W Carolina,eFG%,46.8
2018,S Carolina St,eFG%,46.7
2018,Cal Poly,eFG%,46.6
2018,Alabama St,eFG%,46.5
2018,CS Bakersfield,eFG%,46.5
2018,Longwood,eFG%,46.3
2018,New Hampshire,eFG%,46.3
2018,South Carolina,eFG%,46.2
2018,Maine,eFG%,46.0
2018,Hou Christian,eFG%,46.0
2018,VMI,eFG%,45.7
2018,Morgan St,eFG%,45.6
2018,Grambling,eFG%,45.6
2018,UC Riverside,eFG%,45.0
2018,Alabama A&M,eFG%,45.0
2018,N Arizona,eFG%,44.9
2018,UT Rio Grande,eFG%,44.8
2018,Chicago St,eFG%,44.7
2018,California,eFG%,44.5
2018,Southern,eFG%,44.3
2018,NW State,eFG%,44.3
2018,Florida Atlantic,eFG%,43.9
2018,Rutgers,eFG%,43.6
2018,Coppin St,eFG%,43.3
2018,Maryland ES,eFG%,43.1
2018,Jackson St,eFG%,43.0
2018,Miss Valley St,eFG%,42.6
2018,Michigan St,Def_eFG%,42.8
2018,Cincinnati,Def_eFG%,42.9
2018,Grand Canyon,Def_eFG%,44.3
2018,Virginia,Def_eFG%,44.3
2018,UC Irvine,Def_eFG%,45.0
2018,Houston,Def_eFG%,45.6
2018,Georgia,Def_eFG%,45.6
2018,UCF,Def_eFG%,45.7
2018,San Diego,Def_eFG%,46.0
2018,New Mexico St,Def_eFG%,46.0
2018,Duke,Def_eFG%,46.0
2018,Texas A&M,Def_eFG%,46.5
2018,Louisville,Def_eFG%,46.6
2018,Texas Tech,Def_eFG%,46.6
2018,Purdue,Def_eFG%,46.7
2018,Tennessee,Def_eFG%,46.7
2018,Missouri,Def_eFG%,46.7
2018,Syracuse,Def_eFG%,46.8
2018,Kentucky,Def_eFG%,46.8
2018,Gonzaga,Def_eFG%,47.0
2018,Nebraska,Def_eFG%,47.0
2018,Illinois Chicago,Def_eFG%,47.0
2018,Penn,Def_eFG%,47.0
2018,N Kentucky,Def_eFG%,47.1
2018,Georgia St,Def_eFG%,47.1
2018,E Tennessee St,Def_eFG%,47.1
2018,Murray St,Def_eFG%,47.2
2018,Baylor,Def_eFG%,47.2
2018,Seattle,Def_eFG%,47.2
2018,S Alabama,Def_eFG%,47.3
2018,Maryland,Def_eFG%,47.5
2018,Clemson,Def_eFG%,47.5
2018,NC Greensboro,Def_eFG%,47.5
2018,E Michigan,Def_eFG%,47.5
2018,Missouri St,Def_eFG%,47.5
2018,Loyola Chi,Def_eFG%,47.6
2018,Old Dominion,Def_eFG%,47.7
2018,Bradley,Def_eFG%,47.7
2018,Jacksonville St,Def_eFG%,47.8
2018,Alabama,Def_eFG%,47.8
2018,Michigan,Def_eFG%,47.8
2018,Bucknell,Def_eFG%,47.8
2018,Utah Valley,Def_eFG%,47.9
2018,Mississippi St,Def_eFG%,48.0
2018,Rutgers,Def_eFG%,48.0
2018,Penn St,Def_eFG%,48.1
2018,Utah,Def_eFG%,48.1
2018,CS Fullerton,Def_eFG%,48.2
2018,Texas,Def_eFG%,48.3
2018,Wright St,Def_eFG%,48.3
2018,South Dakota,Def_eFG%,48.4
2018,Montana,Def_eFG%,48.4
2018,Saint Peter's,Def_eFG%,48.4
2018,Saint Mary's,Def_eFG%,48.5
2018,Valparaiso,Def_eFG%,48.5
2018,NC Central,Def_eFG%,48.5
2018,Bethune,Def_eFG%,48.6
2018,San Diego St,Def_eFG%,48.6
