,Team,Offensive Efficiency,Effective Field Goal %,True Shooting %,Total Rebounding %,Block %,Assist/Turnover Ratio,Defensive Efficiency,Win %,Last 10 Rating,Strength of Schedule,Year
97,Fla Gulf Cst,0.6328124999999996,0.7120418848167538,0.6657142857142855,0.48920863309352525,0.36029411764705876,0.39176161262050835,-0.6161290322580646,0.42459893048128344,0.4474789915966387,0.5038167938931297,2012
98,Lamar,0.6302083333333326,0.3769633507853398,0.43142857142857105,0.7410071942446042,0.40441176470588225,0.5065731814198072,-0.3225806451612905,0.6149732620320856,0.5819327731092437,0.5190839694656488,2012
99,Cal Poly,0.6276041666666665,0.4921465968586385,0.4457142857142853,0.7122302158273381,0.10294117647058823,0.6117440841367221,-0.4774193548387098,0.48128342245989303,0.3550420168067227,0.47328244274809156,2012
100,Washington,0.6276041666666665,0.5287958115183242,0.4599999999999995,0.7194244604316546,0.3897058823529411,0.4662576687116564,-0.3580645161290321,0.7294117647058824,0.680672268907563,0.7290076335877862,2012
101,Akron,0.6276041666666665,0.6492146596858639,0.6457142857142855,0.5683453237410072,0.4191176470588235,0.4504820333041192,-0.3032258064516129,0.6663101604278076,0.592436974789916,0.6679389312977098,2012
102,N Iowa,0.6249999999999996,0.6282722513089007,0.6399999999999997,0.4460431654676258,0.14705882352941177,0.481156879929886,-0.43870967741935507,0.6074866310160428,0.5504201680672269,0.7251908396946564,2012
103,TX-Arlington,0.6249999999999996,0.5916230366492146,0.6228571428571428,0.6618705035971222,0.36029411764705876,0.32778264680105174,-0.17419354838709689,0.8064171122994653,0.5357142857142857,0.5076335877862594,2012
104,Houston,0.622395833333333,0.6335078534031409,0.6142857142857143,0.5899280575539567,0.4779411764705881,0.357581069237511,-0.5838709677419356,0.48128342245989303,0.4600840336134454,0.5381679389312977,2012
105,Providence,0.622395833333333,0.45549738219895275,0.48,0.5611510791366907,0.5220588235294117,0.5714285714285715,-0.5419354838709678,0.5005347593582888,0.5714285714285714,0.7290076335877862,2012
106,VA Military,0.6197916666666661,0.5916230366492146,0.6142857142857143,0.10071942446043147,0.2867647058823529,0.4119193689745837,-0.7774193548387096,0.4620320855614974,0.3172268907563025,0.32061068702290074,2012
107,Wyoming,0.6171874999999996,0.6596858638743455,0.6857142857142855,0.4748201438848918,0.3749999999999999,0.558282208588957,-0.18387096774193568,0.6791443850267381,0.5735294117647058,0.6106870229007633,2012
108,VCU,0.6171874999999996,0.418848167539267,0.4228571428571426,0.4604316546762588,0.42647058823529405,0.5503943908851885,-0.1548387096774193,0.8288770053475937,0.6386554621848739,0.6450381679389312,2012
109,Valparaiso,0.6171874999999996,0.7801047120418847,0.7999999999999998,0.5035971223021583,0.2647058823529411,0.43908851884312006,-0.5161290322580645,0.6663101604278076,0.5063025210084033,0.5610687022900762,2012
110,Presbyterian,0.6119791666666665,0.6544502617801049,0.6657142857142855,0.4748201438848918,0.11764705882352938,0.33216476774758985,-0.67741935483871,0.4620320855614974,0.3907563025210084,0.4007633587786259,2012
111,Kansas St,0.6093749999999996,0.5078534031413611,0.5028571428571427,0.7553956834532376,0.5367647058823528,0.4662576687116564,-0.20000000000000018,0.7037433155080214,0.7331932773109244,0.9007633587786258,2012
112,Mercer,0.6093749999999996,0.7329842931937174,0.7257142857142855,0.5395683453237412,0.5367647058823528,0.3900087642418931,-0.30000000000000027,0.6898395721925135,0.5336134453781513,0.5725190839694656,2012
113,Duquesne,0.606770833333333,0.5811518324607325,0.5428571428571427,0.10071942446043147,0.34558823529411764,0.7361963190184049,-0.5161290322580645,0.5390374331550803,0.5147058823529412,0.7022900763358777,2012
114,Rob Morris,0.606770833333333,0.43979057591623016,0.48857142857142843,0.7338129496402876,0.25735294117647056,0.43908851884312006,-0.3193548387096774,0.7251336898395723,0.47058823529411764,0.5229007633587786,2012
115,Boise State,0.606770833333333,0.5130890052356021,0.4914285714285711,0.6187050359712227,0.1617647058823529,0.45135845749342685,-0.5096774193548388,0.44064171122994655,0.49369747899159666,0.6488549618320609,2012
116,Seton Hall,0.606770833333333,0.5602094240837694,0.5028571428571427,0.5971223021582732,0.30147058823529405,0.6380368098159508,-0.2903225806451615,0.6663101604278076,0.6554621848739496,0.8091603053435114,2012
117,Ohio,0.606770833333333,0.5078534031413611,0.4971428571428569,0.4748201438848918,0.2720588235294118,0.45398773006134974,-0.19354838709677447,0.7775401069518717,0.634453781512605,0.5954198473282442,2012
118,Kent State,0.6041666666666661,0.6020942408376961,0.5828571428571423,0.4604316546762588,0.38235294117647056,0.546888694127958,-0.3258064516129031,0.6919786096256686,0.5609243697478992,0.5839694656488549,2012
119,San Diego St,0.6015624999999996,0.5654450261780104,0.5571428571428569,0.6762589928057552,0.1838235294117647,0.4504820333041192,-0.2548387096774194,0.797860962566845,0.6449579831932774,0.7099236641221374,2012
120,Tennessee,0.5963541666666665,0.5863874345549736,0.5771428571428565,0.6474820143884892,0.4338235294117646,0.40666082383873803,-0.40645161290322607,0.556149732620321,0.7457983193277311,0.8015267175572518,2012
121,Virginia,0.5963541666666665,0.6282722513089007,0.6314285714285712,0.7050359712230216,0.30147058823529405,0.5679228746713411,-0.0,0.7679144385026739,0.7331932773109244,0.8167938931297709,2012
122,SC Upstate,0.5963541666666665,0.5392670157068062,0.47714285714285687,0.6690647482014387,0.47058823529411753,0.38913234005258546,-0.467741935483871,0.6299465240641712,0.5651260504201681,0.5267175572519083,2012
123,Buffalo,0.5963541666666665,0.675392670157068,0.6399999999999997,0.7985611510791366,0.5514705882352939,0.5276073619631902,-0.3516129032258064,0.6652406417112301,0.5336134453781513,0.66412213740458,2012
124,Minnesota,0.5937499999999996,0.6020942408376961,0.6028571428571428,0.6690647482014387,0.5661764705882352,0.5477651183172655,-0.4129032258064518,0.572192513368984,0.6323529411764706,0.8282442748091603,2012
125,Rider,0.5937499999999996,0.6858638743455496,0.7085714285714282,0.33812949640287737,0.36029411764705876,0.4285714285714285,-0.6838709677419357,0.413903743315508,0.4558823529411765,0.5190839694656488,2012
126,Cleveland St,0.591145833333333,0.6387434554973819,0.6000000000000001,0.5179856115107913,0.38235294117647056,0.48729184925503943,-0.24193548387096797,0.7144385026737968,0.5819327731092437,0.6221374045801527,2012
127,TX-San Ant,0.591145833333333,0.6282722513089007,0.657142857142857,0.3597122302158273,0.24999999999999992,0.41104294478527614,-0.42258064516129057,0.5390374331550803,0.37184873949579833,0.4694656488549618,2012
128,Quinnipiac,0.591145833333333,0.35078534031413566,0.3257142857142852,1.0000000000000004,0.30147058823529405,0.4496056091148115,-0.338709677419355,0.5925133689839572,0.5777310924369748,0.47328244274809156,2012
129,Marshall,0.5885416666666661,0.43455497382198915,0.3514285714285714,0.8561151079136691,0.4191176470588235,0.4618755477651183,-0.4258064516129032,0.5764705882352942,0.546218487394958,0.7290076335877862,2012
130,VA Tech,0.5885416666666661,0.47120418848167533,0.48,0.48920863309352525,0.3529411764705882,0.4969325153374232,-0.3612903225806452,0.518716577540107,0.5609243697478992,0.7900763358778625,2012
131,E Kentucky,0.5885416666666661,0.5340314136125652,0.5342857142857138,0.2086330935251799,0.14705882352941177,0.5530236634531113,-0.6645161290322585,0.46524064171123,0.27521008403361347,0.37022900763358774,2012
132,Stanford,0.5859374999999996,0.5654450261780104,0.5199999999999996,0.8057553956834531,0.32352941176470584,0.3829973707274321,-0.17741935483870996,0.6663101604278076,0.6134453781512605,0.7022900763358777,2012
133,Manhattan,0.5859374999999996,0.5602094240837694,0.6114285714285712,0.6474820143884892,0.5441176470588234,0.40315512708150747,-0.24838709677419368,0.6556149732620322,0.5525210084033614,0.5305343511450381,2012
134,TX Christian,0.5859374999999996,0.5392670157068062,0.5371428571428569,0.4172661870503598,0.23529411764705885,0.481156879929886,-0.564516129032258,0.5764705882352942,0.6218487394957983,0.66412213740458,2012
135,Loyola-MD,0.5833333333333326,0.3979057591623034,0.44857142857142795,0.7410071942446042,0.48529411764705876,0.38913234005258546,-0.3774193548387097,0.7401069518716578,0.5273109243697479,0.5381679389312977,2012
136,Columbia,0.5833333333333326,0.4869109947643979,0.6257142857142854,0.5611510791366907,0.1838235294117647,0.4259421560035057,-0.5129032258064514,0.4598930481283423,0.4495798319327731,0.5038167938931297,2012
137,Hawaii,0.5833333333333326,0.6125654450261777,0.6057142857142854,0.6187050359712227,0.27941176470588236,0.42944785276073616,-0.596774193548387,0.5005347593582888,0.3634453781512605,0.45419847328244267,2012
138,Sacred Hrt,0.5807291666666665,0.6596858638743455,0.6828571428571424,0.48920863309352525,0.27941176470588236,0.41104294478527614,-0.5741935483870972,0.44919786096256686,0.3592436974789916,0.4389312977099236,2012
139,Arkansas,0.5807291666666665,0.5235602094240837,0.5228571428571427,0.31654676258992787,0.5294117647058822,0.5390008764241893,-0.3741935483870966,0.6074866310160428,0.49789915966386555,0.6755725190839694,2012
140,Central FL,0.5807291666666665,0.45026178010471174,0.3999999999999999,0.6978417266187047,0.4338235294117646,0.40841367221735325,-0.3806451612903228,0.6791443850267381,0.5315126050420168,0.6412213740458015,2012
141,CS Bakersfld,0.5781249999999996,0.6230366492146597,0.5914285714285712,0.5179856115107913,0.3749999999999999,0.4574934268185802,-0.6258064516129034,0.518716577540107,0.3277310924369748,0.3969465648854961,2012
142,Toledo,0.5781249999999996,0.5863874345549736,0.6057142857142854,0.30935251798561136,0.15441176470588233,0.4355828220858895,-0.5451612903225804,0.4620320855614974,0.43067226890756305,0.4274809160305343,2012
143,Youngs St,0.575520833333333,0.5863874345549736,0.5142857142857142,0.2446043165467624,0.5735294117647057,0.5968448729184925,-0.5,0.5005347593582888,0.5336134453781513,0.5305343511450381,2012
144,Oklahoma,0.575520833333333,0.4293193717277486,0.4228571428571426,0.6762589928057552,0.2941176470588235,0.558282208588957,-0.4838709677419355,0.4823529411764706,0.5903361344537815,0.8091603053435114,2012
145,Xavier,0.5729166666666661,0.5602094240837694,0.5628571428571423,0.6258992805755392,0.3529411764705882,0.5241016652059597,-0.3548387096774195,0.6299465240641712,0.6302521008403361,0.7862595419847327,2012
146,Princeton,0.5729166666666661,0.664921465968586,0.6057142857142854,0.4172661870503598,0.38235294117647056,0.6222611744084137,-0.3838709677419354,0.5647058823529413,0.6260504201680672,0.614503816793893,2012
147,Geo Mason,0.5677083333333326,0.6125654450261777,0.6228571428571428,0.5755395683453237,0.4999999999999999,0.36546888694127955,-0.23548387096774226,0.7593582887700535,0.546218487394958,0.5687022900763358,2012
148,American,0.5677083333333326,0.5602094240837694,0.5628571428571423,0.43884892086330884,0.25735294117647056,0.5933391761612621,-0.338709677419355,0.6791443850267381,0.5588235294117647,0.4694656488549618,2012
149,Alabama,0.5651041666666665,0.5235602094240837,0.5285714285714285,0.6187050359712227,0.4926470588235293,0.4548641542506573,-0.12903225806451646,0.7037433155080214,0.6869747899159664,0.83206106870229,2012
150,E Washingtn,0.5651041666666665,0.408376963350785,0.40857142857142836,0.33093525179856087,0.38235294117647056,0.49430324276950044,-0.5387096774193547,0.42459893048128344,0.37815126050420167,0.4694656488549618,2012
151,Villanova,0.5651041666666665,0.3612565445026177,0.43714285714285683,0.7122302158273381,0.24999999999999992,0.385626643295355,-0.5193548387096771,0.386096256684492,0.569327731092437,0.83206106870229,2012
152,Missouri St,0.5651041666666665,0.4973821989528795,0.4742857142857142,0.5395683453237412,0.1691176470588235,0.7283085013146362,-0.3838709677419354,0.5005347593582888,0.5525210084033614,0.7213740458015266,2012
153,Louisville,0.5624999999999996,0.47120418848167533,0.4685714285714284,0.5899280575539567,0.4999999999999999,0.4425942156003505,-0.1387096774193548,0.7497326203208556,0.7626050420168068,0.8435114503816792,2012
154,Wofford,0.559895833333333,0.5863874345549736,0.5028571428571427,0.6187050359712227,0.19852941176470587,0.6687116564417179,-0.42258064516129057,0.5925133689839572,0.47689075630252103,0.465648854961832,2012
155,DePaul,0.5572916666666665,0.5445026178010473,0.48,0.12949640287769748,0.3897058823529411,0.5933391761612621,-0.6419354838709679,0.37112299465240645,0.4810924369747899,0.6603053435114503,2012
156,Tulsa,0.5572916666666665,0.5968586387434556,0.6028571428571428,0.8345323741007191,0.5808823529411763,0.2883435582822086,-0.3161290322580643,0.5925133689839572,0.6911764705882353,0.6717557251908396,2012
157,Santa Clara,0.5546874999999996,0.408376963350785,0.41428571428571415,0.2302158273381294,0.3161764705882353,0.5652936021034181,-0.8612903225806452,0.1946524064171123,0.29411764705882354,0.45419847328244267,2012
158,Liberty,0.552083333333333,0.46073298429319376,0.47142857142857153,0.5035971223021583,0.1617647058823529,0.5959684487291849,-0.7258064516129035,0.37112299465240645,0.3970588235294118,0.3549618320610687,2012
159,Col Charlestn,0.552083333333333,0.5445026178010473,0.5,0.3237410071942448,0.3308823529411764,0.4005258545135846,-0.3612903225806452,0.6427807486631016,0.49789915966386555,0.5496183206106869,2012
160,Clemson,0.5494791666666665,0.4816753926701569,0.4428571428571426,0.5323741007194243,0.44852941176470573,0.5530236634531113,-0.2580645161290325,0.5390374331550803,0.6995798319327731,0.7022900763358777,2012
161,TX El Paso,0.5494791666666665,0.6335078534031409,0.6228571428571428,0.4532374100719423,0.2867647058823529,0.5731814198071867,-0.44838709677419386,0.4823529411764706,0.5147058823529412,0.6450381679389312,2012
162,W Michigan,0.544270833333333,0.4973821989528795,0.5257142857142854,0.7122302158273381,0.25735294117647056,0.3742331288343559,-0.612903225806452,0.37112299465240645,0.453781512605042,0.5954198473282442,2012
163,Maryland,0.544270833333333,0.418848167539267,0.4428571428571426,0.5755395683453237,0.4117647058823528,0.28921998247151626,-0.596774193548387,0.556149732620321,0.592436974789916,0.7175572519083968,2012
164,Bowling Grn,0.544270833333333,0.575916230366492,0.5085714285714285,0.5323741007194243,0.30147058823529405,0.4645048203330412,-0.3838709677419354,0.5390374331550803,0.5861344537815126,0.6106870229007633,2012
165,Sac State,0.544270833333333,0.5968586387434556,0.5857142857142854,0.5179856115107913,0.1617647058823529,0.5004382120946538,-0.6741935483870969,0.29518716577540105,0.3760504201680672,0.3129770992366412,2012
166,Colorado,0.544270833333333,0.5287958115183242,0.548571428571428,0.6402877697841727,0.3161764705882353,0.42068361086766004,-0.3258064516129031,0.6652406417112301,0.6365546218487395,0.6793893129770991,2012
167,Georgia St,0.5416666666666665,0.45549738219895275,0.4028571428571426,0.5323741007194243,0.6029411764705882,0.5486415425065733,-0.1064516129032258,0.6791443850267381,0.5210084033613446,0.5343511450381678,2012
168,TN State,0.5416666666666665,0.5235602094240837,0.5428571428571427,0.5539568345323738,0.3308823529411764,0.3523225241016652,-0.4935483870967743,0.6149732620320856,0.5504201680672269,0.4618320610687022,2012
169,E Tenn St,0.5416666666666665,0.43979057591623016,0.38857142857142835,0.4748201438848918,0.2941176470588235,0.27256792287467135,-0.3999999999999999,0.5390374331550803,0.5063025210084033,0.5458015267175572,2012
170,Loyola Mymt,0.5390624999999996,0.47120418848167533,0.5057142857142853,0.4172661870503598,0.24264705882352935,0.34881682734443475,-0.42258064516129057,0.6149732620320856,0.5021008403361344,0.5725190839694656,2012
171,W Illinois,0.536458333333333,0.6230366492146597,0.597142857142857,0.3956834532374103,0.2867647058823529,0.6178790534618757,-0.4612903225806453,0.5208556149732622,0.3907563025210084,0.43129770992366406,2012
172,Troy,0.5338541666666665,0.45026178010471174,0.3771428571428568,0.28776978417266186,0.3308823529411764,0.46801051709027175,-0.7774193548387096,0.3358288770053476,0.3634453781512605,0.4923664122137404,2012
173,Illinois,0.5312499999999996,0.5549738219895284,0.5399999999999996,0.5899280575539567,0.47058823529411753,0.42681858019281327,-0.3516129032258064,0.5925133689839572,0.6029411764705883,0.8511450381679388,2012
174,Delaware St,0.5312499999999996,0.45026178010471174,0.4228571428571426,0.07194244604316546,0.7720588235294116,0.5836985100788783,-0.5387096774193547,0.479144385026738,0.5105042016806722,0.38549618320610685,2012
175,Ball State,0.5312499999999996,0.4921465968586385,0.4914285714285711,0.5467625899280573,0.25735294117647056,0.5267309377738825,-0.3935483870967742,0.48128342245989303,0.3445378151260504,0.45801526717557245,2012
176,Fresno St,0.528645833333333,0.3612565445026177,0.39428571428571413,0.17266187050359694,0.32352941176470584,0.5723049956178791,-0.5129032258064514,0.386096256684492,0.47058823529411764,0.5458015267175572,2012
177,Yale,0.528645833333333,0.5026178010471201,0.548571428571428,0.6546762589928052,0.3529411764705882,0.39176161262050835,-0.3193548387096774,0.7229946524064171,0.5168067226890757,0.5190839694656488,2012
178,Niagara,0.528645833333333,0.39267015706806285,0.3999999999999999,0.28776978417266186,0.2720588235294118,0.38737949167397023,-0.645161290322581,0.413903743315508,0.2920168067226891,0.49999999999999994,2012
179,U Mass,0.528645833333333,0.5287958115183242,0.48285714285714265,0.5323741007194243,0.4779411764705881,0.5083260297984225,-0.2548387096774194,0.6663101604278076,0.6386554621848739,0.698473282442748,2012
180,Utah Val St,0.5260416666666665,0.38219895287958083,0.3857142857142857,0.6690647482014387,0.3161764705882353,0.46801051709027175,-0.40645161290322607,0.623529411764706,0.3949579831932773,0.2977099236641221,2012
181,Samford,0.5260416666666665,0.6178010471204187,0.548571428571428,0.2733812949640284,0.14705882352941177,0.5109553023663452,-0.7387096774193549,0.3219251336898396,0.3865546218487395,0.4274809160305343,2012
182,Morehead St,0.520833333333333,0.5811518324607325,0.6199999999999997,0.5971223021582732,0.06617647058823531,0.29447852760736204,-0.532258064516129,0.5005347593582888,0.47058823529411764,0.43511450381679384,2012
183,Florida St,0.520833333333333,0.5811518324607325,0.5628571428571423,0.7050359712230216,0.676470588235294,0.23400525854513587,-0.10000000000000009,0.6919786096256686,0.7226890756302522,0.8549618320610686,2012
184,S Utah,0.5182291666666665,0.5392670157068062,0.5828571428571423,0.6187050359712227,0.213235294117647,0.5477651183172655,-0.5870967741935487,0.40106951871657753,0.3550420168067227,0.40839694656488545,2012
185,Austin Peay,0.5156249999999996,0.47120418848167533,0.46285714285714263,0.3956834532374103,0.33823529411764697,0.3356704645048203,-0.6387096774193552,0.34545454545454546,0.3235294117647059,0.5305343511450381,2012
186,Maine,0.5156249999999996,0.4869109947643979,0.45428571428571374,0.3669064748201434,0.4117647058823528,0.5390008764241893,-0.5290322580645164,0.40106951871657753,0.28781512605042014,0.36259541984732824,2012
187,South Dakota,0.513020833333333,0.5863874345549736,0.5742857142857138,0.2949640287769779,0.2867647058823529,0.5354951796669588,-0.7354838709677423,0.29518716577540105,0.3130252100840336,0.3778625954198473,2012
188,Texas State,0.513020833333333,0.5340314136125652,0.5114285714285711,0.2302158273381294,0.24999999999999992,0.43470639789658194,-0.5903225806451613,0.3508021390374331,0.3907563025210084,0.3511450381679389,2012
189,Delaware,0.513020833333333,0.4293193717277486,0.48285714285714265,0.4748201438848918,0.46323529411764697,0.25153374233128833,-0.3774193548387097,0.5925133689839572,0.5567226890756303,0.5572519083969465,2012
190,Central Conn,0.5078124999999996,0.45549738219895275,0.47714285714285687,0.3453237410071943,0.33823529411764697,0.4496056091148115,-0.435483870967742,0.4620320855614974,0.3592436974789916,0.45038167938931295,2012
191,Miami (OH),0.5078124999999996,0.6230366492146597,0.5828571428571423,0.33812949640287737,0.213235294117647,0.3952673093777389,-0.629032258064516,0.2823529411764706,0.43487394957983194,0.6030534351145037,2012
192,Fairfield,0.5078124999999996,0.6178010471204187,0.548571428571428,0.5251798561151078,0.46323529411764697,0.4785276073619632,-0.23548387096774226,0.572192513368984,0.6281512605042017,0.5916030534351144,2012
193,Pacific,0.505208333333333,0.40314136125654443,0.4171428571428568,0.2733812949640284,0.1323529411764706,0.523225241016652,-0.6096774193548384,0.3508021390374331,0.39285714285714285,0.37022900763358774,2012
194,Lipscomb,0.49999999999999956,0.5340314136125652,0.4599999999999995,0.30935251798561136,0.20588235294117643,0.43470639789658194,-0.580645161290323,0.3935828877005348,0.3382352941176471,0.5190839694656488,2012
195,UMKC,0.49999999999999956,0.6387434554973819,0.5942857142857139,0.12949640287769748,0.1838235294117647,0.45836985100788785,-0.7580645161290325,0.3219251336898396,0.23739495798319327,0.4045801526717557,2012
196,App State,0.49739583333333304,0.575916230366492,0.5371428571428569,0.4244604316546763,0.36029411764705876,0.35056967572305,-0.6161290322580646,0.36149732620320857,0.3445378151260504,0.43511450381679384,2012
197,San Jose St,0.49739583333333304,0.34031413612565453,0.36857142857142833,0.2158273381294964,0.02941176470588236,0.6099912357581068,-0.7258064516129035,0.2823529411764706,0.35294117647058826,0.4618320610687022,2012
198,Seattle,0.4947916666666665,0.4764397905759159,0.4028571428571426,0.5683453237410072,0.27941176470588236,0.4092900964066609,-0.467741935483871,0.3668449197860963,0.4432773109243698,0.3969465648854961,2012
199,E Carolina,0.4947916666666665,0.4921465968586385,0.48857142857142843,0.33093525179856087,0.38235294117647056,0.5056967572304994,-0.4612903225806453,0.3668449197860963,0.5252100840336135,0.5725190839694656,2012
200,Norfolk St,0.4947916666666665,0.5287958115183242,0.5142857142857142,0.5467625899280573,0.4926470588235293,0.31113058720420694,-0.3290322580645162,0.7294117647058824,0.3340336134453782,0.3778625954198473,2012
201,IPFW,0.4947916666666665,0.5706806282722514,0.5599999999999996,0.5611510791366907,0.1838235294117647,0.4312007011393514,-0.6870967741935483,0.34759358288770054,0.29831932773109243,0.4007633587786259,2012
202,Oklahoma St,0.49218749999999956,0.4240837696335076,0.48285714285714265,0.2086330935251799,0.44852941176470573,0.4189307624890447,-0.4870967741935486,0.4449197860962567,0.6491596638655462,0.8358778625954197,2012
203,E Illinois,0.49218749999999956,0.4240837696335076,0.44857142857142795,0.3741007194244603,0.17647058823529407,0.46801051709027175,-0.6645161290322585,0.36149732620320857,0.22899159663865545,0.3015267175572519,2012
204,Boston U,0.49218749999999956,0.4869109947643979,0.45428571428571374,0.4820143884892083,0.2867647058823529,0.36985100788781766,-0.3967741935483873,0.5176470588235295,0.47689075630252103,0.5267175572519083,2012
205,N Florida,0.48958333333333304,0.6544502617801049,0.5599999999999996,0.46762589928057574,0.2720588235294118,0.28921998247151626,-0.5774193548387094,0.5005347593582888,0.4327731092436975,0.5343511450381678,2012
206,S Florida,0.4869791666666665,0.4921465968586385,0.48571428571428577,0.6618705035971222,0.36029411764705876,0.40841367221735325,-0.3258064516129031,0.6299465240641712,0.7016806722689075,0.8053435114503815,2012
207,S Alabama,0.4869791666666665,0.38743455497382184,0.391428571428571,0.8345323741007191,0.5073529411764705,0.2287467134092901,-0.4451612903225808,0.5828877005347594,0.3697478991596639,0.47709923664122134,2012
208,James Mad,0.48437499999999956,0.5235602094240837,0.4742857142857142,0.22302158273381245,0.2205882352941176,0.511831726555653,-0.5741935483870972,0.37967914438502676,0.3550420168067227,0.5114503816793893,2012
209,Indiana St,0.48437499999999956,0.46073298429319376,0.4942857142857142,0.48920863309352525,0.3088235294117647,0.4688869412795793,-0.435483870967742,0.556149732620321,0.6008403361344539,0.6450381679389312,2012
210,Furman,0.48177083333333304,0.43979057591623016,0.47142857142857153,0.5179856115107913,0.3308823529411764,0.29886064855390015,-0.5032258064516131,0.44064171122994655,0.3865546218487395,0.4427480916030534,2012
211,St Johns,0.48177083333333304,0.3664921465968587,0.3799999999999999,0.28776978417266186,0.3308823529411764,0.3479404031551271,-0.596774193548387,0.4288770053475936,0.5525210084033614,0.7366412213740456,2012
212,Montana St,0.4791666666666665,0.418848167539267,0.4228571428571426,0.3956834532374103,0.3749999999999999,0.3829973707274321,-0.6354838709677417,0.3775401069518717,0.3067226890756303,0.36641221374045796,2012
213,Drake,0.4791666666666665,0.5811518324607325,0.5399999999999996,0.38848920863309333,0.30147058823529405,0.3049956178790535,-0.4451612903225808,0.518716577540107,0.5357142857142857,0.6603053435114503,2012
214,WI-Milwkee,0.47656249999999956,0.5497382198952878,0.4685714285714284,0.5611510791366907,0.24264705882352935,0.4399649430324277,-0.27096774193548434,0.6213903743315509,0.4642857142857143,0.5763358778625953,2012
215,S Carolina,0.47656249999999956,0.3664921465968587,0.3199999999999994,0.38129496402877683,0.5955882352941176,0.29710780017528493,-0.5612903225806454,0.33475935828877,0.48949579831932777,0.7022900763358777,2012
