,Team,Strength of Schedule,Year
3112,Jacksonville,0.26811594202898553,2021
3113,Youngstown St,0.26811594202898553,2021
3114,LIU,0.26811594202898553,2021
3115,Tarleton St,0.26811594202898553,2021
3116,Charleston So,0.26811594202898553,2021
3117,S Carolina St,0.2644927536231884,2021
3118,Cal Baptist,0.2608695652173913,2021
3119,FGCU,0.2608695652173913,2021
3120,Utah Tech,0.2608695652173913,2021
3121,Howard,0.2608695652173913,2021
3122,UT Rio Grande,0.2536231884057971,2021
3123,Campbell,0.25,2021
3124,Merrimack,0.25,2021
3125,Prairie View,0.25,2021
3126,Jackson St,0.23913043478260865,2021
3127,NC A&T,0.23913043478260865,2021
3128,Kennesaw St,0.23550724637681159,2021
3129,Hampton,0.23188405797101452,2021
3130,Texas A&M-CC,0.2282608695652174,2021
3131,N Alabama,0.22101449275362317,2021
3132,AR-Pine Bluff,0.21739130434782605,2021
3133,Norfolk St,0.21014492753623187,2021
3134,NC Central,0.20652173913043476,2021
3135,Presbyterian,0.20289855072463764,2021
3136,Idaho St,0.20289855072463764,2021
3137,Grambling,0.20289855072463764,2021
3138,Morgan St,0.18478260869565216,2021
3139,Incarnate Word,0.1557971014492754,2021
3140,Southern,0.13405797101449274,2021
3141,Delaware St,0.12681159420289856,2021
3142,Alcorn St,0.10869565217391303,2021
3143,Alabama A&M,0.09782608695652167,2021
3144,Miss Valley St,0.09782608695652167,2021
3145,McNeese,0.08695652173913043,2021
3146,Alabama St,0.0,2021
3147,Tennessee,1.0,2022
3148,Baylor,1.0,2022
3149,Kentucky,0.9870689655172413,2022
3150,Villanova,0.9827586206896551,2022
3151,Kansas,0.978448275862069,2022
3152,Illinois,0.9741379310344828,2022
3153,Alabama,0.9698275862068965,2022
3154,Michigan,0.9698275862068965,2022
3155,Texas Tech,0.9612068965517241,2022
3156,Ohio St,0.9568965517241379,2022
3157,Purdue,0.9568965517241379,2022
3158,Michigan St,0.9353448275862069,2022
3159,Wisconsin,0.9353448275862069,2022
3160,Texas,0.9310344827586207,2022
3161,Gonzaga,0.9224137931034482,2022
3162,Oklahoma,0.9181034482758621,2022
3163,Oklahoma St,0.9137931034482758,2022
3164,UCLA,0.9137931034482758,2022
3165,Auburn,0.9094827586206897,2022
3166,Arizona,0.9094827586206897,2022
3167,LSU,0.9051724137931034,2022
3168,West Virginia,0.9008620689655171,2022
3169,Kansas St,0.9008620689655171,2022
3170,Seton Hall,0.896551724137931,2022
3171,Duke,0.8922413793103448,2022
3172,Marquette,0.8922413793103448,2022
3173,UConn,0.8879310344827587,2022
3174,Maryland,0.8836206896551724,2022
3175,Iowa,0.8793103448275861,2022
3176,Xavier,0.875,2022
3177,Arizona St,0.875,2022
3178,Penn St,0.8620689655172413,2022
3179,Indiana,0.8620689655172413,2022
3180,Northwestern,0.853448275862069,2022
3181,Iowa St,0.853448275862069,2022
3182,Rutgers,0.8491379310344828,2022
3183,Minnesota,0.8405172413793103,2022
3184,TCU,0.8362068965517241,2022
3185,Florida,0.8318965517241379,2022
3186,Arkansas,0.8318965517241379,2022
3187,North Carolina,0.8232758620689655,2022
3188,Providence,0.814655172413793,2022
3189,Oregon,0.814655172413793,2022
3190,Mississippi St,0.814655172413793,2022
3191,Syracuse,0.8103448275862069,2022
3192,Virginia Tech,0.8060344827586207,2022
3193,Vanderbilt,0.8060344827586207,2022
3194,Creighton,0.8060344827586207,2022
3195,Florida St,0.8017241379310345,2022
3196,St John's,0.7974137931034482,2022
3197,Houston,0.7974137931034482,2022
3198,Saint Mary's,0.7931034482758621,2022
3199,Notre Dame,0.7931034482758621,2022
3200,Virginia,0.7931034482758621,2022
3201,Memphis,0.7844827586206897,2022
3202,South Carolina,0.7844827586206897,2022
3203,Clemson,0.7844827586206897,2022
3204,Butler,0.7801724137931034,2022
3205,Miami,0.7801724137931034,2022
3206,Missouri,0.771551724137931,2022
3207,Stanford,0.771551724137931,2022
3208,Louisville,0.7672413793103448,2022
3209,Wake Forest,0.7672413793103448,2022
3210,DePaul,0.7586206896551724,2022
3211,USC,0.7586206896551724,2022
3212,Mississippi,0.7586206896551724,2022
3213,Nebraska,0.7543103448275862,2022
3214,Utah,0.7456896551724137,2022
3215,Texas A&M,0.7413793103448276,2022
3216,Washington St,0.7413793103448276,2022
3217,Colorado,0.7413793103448276,2022
3218,San Diego St,0.7413793103448276,2022
3219,Wichita St,0.728448275862069,2022
3220,San Francisco,0.728448275862069,2022
3221,Washington,0.728448275862069,2022
3222,Oregon St,0.7241379310344828,2022
3223,BYU,0.7198275862068966,2022
3224,NC State,0.7198275862068966,2022
3225,Georgetown,0.7112068965517241,2022
3226,SMU,0.7068965517241379,2022
3227,California,0.7068965517241379,2022
3228,Utah St,0.7025862068965517,2022
3229,VCU,0.7025862068965517,2022
3230,Boise St,0.6982758620689655,2022
3231,Pittsburgh,0.6939655172413792,2022
3232,Georgia Tech,0.6939655172413792,2022
3233,UCF,0.6939655172413792,2022
3234,Boston College,0.6853448275862069,2022
3235,Georgia,0.6810344827586207,2022
3236,St Bonaventure,0.6724137931034483,2022
3237,Colorado St,0.6724137931034483,2022
3238,Loyola Chi,0.6724137931034483,2022
3239,Tulane,0.6637931034482758,2022
3240,Saint Louis,0.6594827586206896,2022
3241,UNLV,0.6594827586206896,2022
3242,Nevada,0.6594827586206896,2022
3243,Richmond,0.6551724137931034,2022
3244,Temple,0.646551724137931,2022
3245,Santa Clara,0.6379310344827587,2022
3246,Dayton,0.6379310344827587,2022
3247,Wyoming,0.6293103448275862,2022
3248,Cincinnati,0.6206896551724138,2022
3249,N Iowa,0.6163793103448276,2022
3250,Tulsa,0.6120689655172413,2022
3251,George Mason,0.5991379310344828,2022
3252,Davidson,0.5991379310344828,2022
3253,Fresno St,0.5991379310344828,2022
3254,N Texas,0.5862068965517241,2022
3255,Saint Joseph's,0.5775862068965517,2022
3256,Loyola Mymt,0.5689655172413793,2022
3257,Missouri St,0.5646551724137931,2022
3258,Bradley,0.5603448275862069,2022
3259,UAB,0.5560344827586207,2022
3260,Drake,0.5517241379310345,2022
3261,UMass,0.5517241379310345,2022
3262,S Florida,0.5474137931034483,2022
3263,Rhode Island,0.5431034482758621,2022
3264,New Mexico,0.5387931034482758,2022
3265,Duquesne,0.5387931034482758,2022
3266,E Carolina,0.5301724137931034,2022
3267,Penn,0.521551724137931,2022
3268,Iona,0.521551724137931,2022
3269,Furman,0.521551724137931,2022
3270,S Illinois,0.521551724137931,2022
3271,G Washington,0.5172413793103449,2022
3272,W Kentucky,0.5172413793103449,2022
3273,Hofstra,0.5129310344827587,2022
3274,Belmont,0.5129310344827587,2022
3275,UC Irvine,0.5043103448275862,2022
3276,Towson,0.5,2022
3277,Monmouth,0.5,2022
3278,Toledo,0.5,2022
3279,Charlotte,0.4956896551724138,2022
3280,San Diego,0.4956896551724138,2022
3281,Chattanooga,0.4956896551724138,2022
3282,Louisiana Tech,0.49137931034482757,2022
3283,La Salle,0.49137931034482757,2022
3284,Pepperdine,0.4870689655172414,2022
3285,Old Dominion,0.4827586206896552,2022
3286,New Mexico St,0.4827586206896552,2022
3287,Murray St,0.47844827586206895,2022
3288,S Dakota St,0.47844827586206895,2022
3289,Air Force,0.47844827586206895,2022
3290,Charleston,0.47413793103448276,2022
3291,Fordham,0.47413793103448276,2022
3292,E Tennessee St,0.4698275862068966,2022
3293,Buffalo,0.4698275862068966,2022
3294,Yale,0.4698275862068966,2022
3295,Northeastern,0.46551724137931033,2022
3296,Wofford,0.46551724137931033,2022
3297,Valparaiso,0.46551724137931033,2022
3298,San Jose St,0.46551724137931033,2022
3299,Long Beach St,0.46551724137931033,2022
3300,Indiana St,0.46120689655172414,2022
3301,Illinois St,0.46120689655172414,2022
3302,Drexel,0.46120689655172414,2022
3303,Middle Tenn,0.45689655172413796,2022
3304,Elon,0.4525862068965517,2022
3305,Marshall,0.4525862068965517,2022
3306,Ohio,0.4482758620689655,2022
3307,Vermont,0.4482758620689655,2022
3308,Kent St,0.4482758620689655,2022
3309,App State,0.4482758620689655,2022
3310,UT Arlington,0.44396551724137934,2022
3311,Saint Peter's,0.4396551724137931,2022
3312,Utah Valley,0.4396551724137931,2022
3313,Mercer,0.4396551724137931,2022
3314,UTEP,0.4353448275862069,2022
3315,Oakland,0.4353448275862069,2022
3316,NC Greensboro,0.4353448275862069,2022
3317,Dartmouth,0.4353448275862069,2022
3318,Evansville,0.4310344827586207,2022
3319,J Madison,0.4267241379310345,2022
3320,Florida Atlantic,0.4224137931034483,2022
3321,Delaware,0.4224137931034483,2022
3322,Grand Canyon,0.4224137931034483,2022
3323,Portland,0.4181034482758621,2022
3324,Sam Houston,0.4181034482758621,2022
3325,Brown,0.41379310344827586,2022
3326,Georgia St,0.40948275862068967,2022
3327,Detroit Mercy,0.40948275862068967,2022
3328,Canisius,0.40948275862068967,2022
3329,Niagara,0.4051724137931035,2022
3330,VMI,0.4051724137931035,2022
3331,Colgate,0.4051724137931035,2022
3332,N Florida,0.40086206896551724,2022
3333,Pacific,0.39655172413793105,2022
3334,C Michigan,0.39655172413793105,2022
3335,Cornell,0.39224137931034486,2022
3336,S Alabama,0.39224137931034486,2022
3337,Morehead St,0.39224137931034486,2022
3338,Siena,0.39224137931034486,2022
3339,Rice,0.39224137931034486,2022
3340,W Carolina,0.3879310344827587,2022
3341,Princeton,0.3879310344827587,2022
3342,Louisiana,0.3879310344827587,2022
3343,UC Riverside,0.3879310344827587,2022
3344,Liberty,0.3879310344827587,2022
3345,CS Fullerton,0.38362068965517243,2022
3346,N Illinois,0.38362068965517243,2022
3347,SF Austin,0.38362068965517243,2022
3348,Akron,0.3793103448275862,2022
3349,Bellarmine,0.375,2022
3350,Oral Roberts,0.3706896551724138,2022
3351,Marist,0.3706896551724138,2022
3352,Jacksonville St,0.3706896551724138,2022
3353,NC Wilmington,0.3706896551724138,2022
3354,Coastal Car,0.3706896551724138,2022
3355,Navy,0.3706896551724138,2022
3356,Texas St,0.3706896551724138,2022
3357,E Michigan,0.3663793103448276,2022
3358,UCSB,0.3663793103448276,2022
3359,Troy,0.3663793103448276,2022
3360,E Washington,0.3663793103448276,2022
3361,Samford,0.3663793103448276,2022
3362,Abl Christian,0.3620689655172414,2022
3363,Seattle,0.3620689655172414,2022
3364,Weber St,0.3620689655172414,2022
3365,Tarleton St,0.3577586206896552,2022
3366,Fairfield,0.3577586206896552,2022
3367,S Utah,0.35344827586206895,2022
3368,William & Mary,0.35344827586206895,2022
3369,Winthrop,0.35344827586206895,2022
3370,CS Bakersfield,0.34913793103448276,2022
3371,Rider,0.34913793103448276,2022
3372,Georgia So,0.34913793103448276,2022
3373,Ball St,0.34913793103448276,2022
3374,Hawai'i,0.34913793103448276,2022
3375,Montana St,0.3448275862068966,2022
3376,N Colorado,0.3448275862068966,2022
3377,Miami OH,0.3448275862068966,2022
3378,Wright St,0.3448275862068966,2022
3379,N Dakota St,0.3448275862068966,2022
3380,Albany,0.3405172413793104,2022
3381,Arkansas St,0.3405172413793104,2022
3382,Harvard,0.3405172413793104,2022
3383,Southern Miss,0.3405172413793104,2022
3384,Kennesaw St,0.33620689655172414,2022
3385,Alcorn St,0.33620689655172414,2022
3386,Stony Brook,0.33620689655172414,2022
3387,Manhattan,0.33189655172413796,2022
3388,Cal Poly,0.33189655172413796,2022
3389,Texas So,0.33189655172413796,2022
3390,Florida Intl,0.3275862068965517,2022
3391,The Citadel,0.3275862068965517,2022
3392,Wagner,0.3232758620689655,2022
3393,FGCU,0.3232758620689655,2022
3394,Cleveland St,0.3232758620689655,2022
3395,Coppin St,0.3232758620689655,2022
3396,C Arkansas,0.3232758620689655,2022
3397,Jackson St,0.31896551724137934,2022
3398,Hartford,0.31896551724137934,2022
3399,UMBC,0.31896551724137934,2022
3400,Tenn Tech,0.31896551724137934,2022
3401,UT Rio Grande,0.31896551724137934,2022
3402,N Kentucky,0.31465517241379315,2022
3403,Bryant,0.31465517241379315,2022
3404,Austin Peay,0.31465517241379315,2022
3405,UL Monroe,0.31465517241379315,2022
3406,Bowling Green,0.31034482758620696,2022
3407,UCSD,0.31034482758620696,2022
3408,Little Rock,0.31034482758620696,2022
3409,LIU,0.31034482758620696,2022
3410,Gardner-Webb,0.30603448275862066,2022
3411,Jacksonville,0.30603448275862066,2022
3412,Cal Baptist,0.30603448275862066,2022
3413,Kansas City,0.30603448275862066,2022
3414,CS Northridge,0.30603448275862066,2022
3415,Quinnipiac,0.2974137931034483,2022
3416,Illinois Chicago,0.2974137931034483,2022
3417,Radford,0.2974137931034483,2022
3418,Montana,0.2974137931034483,2022
3419,Portland St,0.2974137931034483,2022
3420,Southern,0.2974137931034483,2022
3421,Boston U,0.2974137931034483,2022
3422,South Dakota,0.2931034482758621,2022
3423,W Michigan,0.2931034482758621,2022
3424,Lipscomb,0.2931034482758621,2022
3425,Idaho,0.2931034482758621,2022
3426,Robert Morris,0.2887931034482759,2022
3427,Chicago St,0.2887931034482759,2022
3428,Mt St Mary's,0.2887931034482759,2022
3429,Bucknell,0.28448275862068967,2022
3430,W Illinois,0.28448275862068967,2022
3431,UMass Lowell,0.2801724137931035,2022
3432,Purdue FW,0.2801724137931035,2022
3433,High Point,0.27586206896551724,2022
3434,Prairie View,0.27586206896551724,2022
3435,Utah Tech,0.27586206896551724,2022
3436,SE Missouri St,0.27155172413793105,2022
3437,Presbyterian,0.27155172413793105,2022
3438,Idaho St,0.27155172413793105,2022
3439,Stetson,0.27155172413793105,2022
3440,American,0.27155172413793105,2022
3441,New Hampshire,0.27155172413793105,2022
3442,F Dickinson,0.26724137931034486,2022
3443,Merrimack,0.26724137931034486,2022
3444,NC Asheville,0.26724137931034486,2022
3445,Green Bay,0.26724137931034486,2022
3446,Lamar,0.26724137931034486,2022
3447,Milwaukee,0.2629310344827587,2022
3448,E Kentucky,0.2629310344827587,2022
3449,Columbia,0.2629310344827587,2022
3450,SC Upstate,0.2629310344827587,2022
3451,UC Davis,0.2586206896551725,2022
3452,UT Martin,0.2586206896551725,2022
3453,NC A&T,0.2586206896551725,2022
3454,C Connecticut,0.2543103448275862,2022
3455,Binghamton,0.2543103448275862,2022
3456,Omaha,0.2543103448275862,2022
3457,SIU Edward,0.2543103448275862,2022
3458,Campbell,0.25,2022
3459,Lafayette,0.25,2022
3460,UTSA,0.25,2022
3461,N Arizona,0.24568965517241384,2022
3462,Youngstown St,0.2370689655172414,2022
3463,Army,0.2370689655172414,2022
3464,Loyola MD,0.2327586206896552,2022
3465,St Francis PA,0.2327586206896552,2022
3466,Sacramento St,0.2327586206896552,2022
3467,Lehigh,0.2327586206896552,2022
3468,NJIT,0.2327586206896552,2022
3469,Denver,0.228448275862069,2022
3470,Longwood,0.228448275862069,2022
3471,Sacred Heart,0.22413793103448282,2022
3472,Tennessee St,0.21982758620689657,2022
3473,N Alabama,0.2155172413793104,2022
3474,St Fran (NY),0.2155172413793104,2022
3475,St Thomas,0.2155172413793104,2022
3476,Nicholls,0.21120689655172414,2022
3477,Hampton,0.20689655172413796,2022
3478,Grambling,0.20258620689655177,2022
3479,North Dakota,0.19827586206896552,2022
3480,Holy Cross,0.19396551724137934,2022
3481,Florida A&M,0.1853448275862069,2022
3482,Norfolk St,0.17672413793103453,2022
3483,SE Louisiana,0.17672413793103453,2022
3484,Bethune,0.17672413793103453,2022
3485,NC Central,0.17241379310344834,2022
3486,McNeese,0.17241379310344834,2022
3487,Howard,0.1681034482758621,2022
3488,NW State,0.1681034482758621,2022
3489,Maryland ES,0.1637931034482759,2022
3490,Alabama St,0.1637931034482759,2022
3491,E Illinois,0.15948275862068972,2022
3492,New Orleans,0.15517241379310348,2022
3493,Charleston So,0.1508620689655173,2022
3494,Maine,0.1508620689655173,2022
3495,Alabama A&M,0.13793103448275867,2022
3496,Morgan St,0.1077586206896552,2022
3497,Texas A&M-CC,0.09051724137931044,2022
3498,Incarnate Word,0.09051724137931044,2022
3499,Miss Valley St,0.09051724137931044,2022
3500,S Carolina St,0.08189655172413796,2022
3501,IU Indy,0.07758620689655177,2022
3502,AR-Pine Bluff,0.060344827586206906,2022
3503,Hou Christian,0.025862068965517293,2022
3504,Delaware St,0.0,2022
3505,Kansas,1.0,2023
3506,Baylor,0.9955947136563877,2023
3507,Alabama,0.986784140969163,2023
3508,Texas,0.960352422907489,2023
3509,West Virginia,0.9559471365638768,2023
3510,Iowa St,0.9515418502202644,2023
3511,Michigan St,0.947136563876652,2023
3512,Tennessee,0.933920704845815,2023
3513,Oklahoma,0.9295154185022028,2023
3514,Indiana,0.9295154185022028,2023
3515,Creighton,0.9251101321585904,2023
3516,TCU,0.9118942731277533,2023
3517,Oklahoma St,0.9118942731277533,2023
3518,Purdue,0.9030837004405288,2023
3519,Arkansas,0.9030837004405288,2023
3520,UConn,0.9030837004405288,2023
3521,Iowa,0.8986784140969163,2023
3522,Kentucky,0.894273127753304,2023
3523,Kansas St,0.8898678414096917,2023
3524,Xavier,0.8898678414096917,2023
3525,Ohio St,0.8854625550660793,2023
3526,Texas Tech,0.8854625550660793,2023
3527,Wisconsin,0.8854625550660793,2023
3528,UCLA,0.881057268722467,2023
3529,Marquette,0.8722466960352423,2023
3530,Rutgers,0.8634361233480177,2023
3531,Maryland,0.8634361233480177,2023
3532,Florida,0.8590308370044053,2023
3533,Illinois,0.8502202643171806,2023
3534,Auburn,0.8502202643171806,2023
3535,Gonzaga,0.8458149779735683,2023
3536,Michigan,0.8458149779735683,2023
3537,Oregon,0.841409691629956,2023
3538,Northwestern,0.841409691629956,2023
3539,Villanova,0.8370044052863437,2023
3540,North Carolina,0.8370044052863437,2023
3541,Penn St,0.8281938325991189,2023
3542,Nebraska,0.8281938325991189,2023
3543,Arizona,0.8237885462555066,2023
3544,Seton Hall,0.8237885462555066,2023
3545,Duke,0.8149779735682819,2023
3546,Virginia,0.8105726872246697,2023
3547,Texas A&M,0.8105726872246697,2023
3548,Mississippi St,0.801762114537445,2023
3549,Missouri,0.801762114537445,2023
3550,Vanderbilt,0.801762114537445,2023
3551,Providence,0.7973568281938326,2023
3552,Houston,0.7929515418502202,2023
3553,Washington St,0.7929515418502202,2023
3554,USC,0.7929515418502202,2023
3555,Colorado,0.7797356828193833,2023
3556,Miami,0.775330396475771,2023
3557,Butler,0.775330396475771,2023
3558,San Diego St,0.775330396475771,2023
3559,Memphis,0.7709251101321586,2023
3560,NC State,0.7665198237885462,2023
3561,DePaul,0.7533039647577093,2023
3562,Arizona St,0.7533039647577093,2023
3563,Mississippi,0.748898678414097,2023
3564,Virginia Tech,0.748898678414097,2023
3565,Stanford,0.748898678414097,2023
3566,Utah,0.748898678414097,2023
3567,St John's,0.7400881057268722,2023
3568,Wake Forest,0.722466960352423,2023
3569,Washington,0.7180616740088106,2023
3570,Saint Mary's,0.7180616740088106,2023
3571,Pittsburgh,0.7092511013215859,2023
3572,LSU,0.7004405286343612,2023
3573,Nevada,0.7004405286343612,2023
3574,Clemson,0.6960352422907489,2023
3575,Boise St,0.6960352422907489,2023
3576,UCF,0.6872246696035242,2023
3577,Florida St,0.6872246696035242,2023
3578,Cincinnati,0.6828193832599119,2023
3579,Minnesota,0.6784140969162996,2023
3580,Georgetown,0.6740088105726872,2023
3581,Utah St,0.6651982378854626,2023
3582,Syracuse,0.6607929515418502,2023
3583,South Carolina,0.6607929515418502,2023
3584,Boston College,0.6563876651982379,2023
3585,Georgia,0.6519823788546255,2023
3586,California,0.6519823788546255,2023
3587,Temple,0.6475770925110133,2023
3588,Louisville,0.6431718061674009,2023
3589,Colorado St,0.6431718061674009,2023
3590,New Mexico,0.6387665198237885,2023
3591,BYU,0.6387665198237885,2023
3592,Georgia Tech,0.6211453744493391,2023
3593,Notre Dame,0.6211453744493391,2023
3594,UNLV,0.6167400881057269,2023
3595,Fresno St,0.6167400881057269,2023
3596,Wyoming,0.6123348017621145,2023
3597,Tulane,0.6123348017621145,2023
3598,Oregon St,0.6079295154185023,2023
3599,Wichita St,0.6035242290748899,2023
3600,Santa Clara,0.6035242290748899,2023
3601,SMU,0.5991189427312775,2023
3602,San Jose St,0.5991189427312775,2023
3603,Saint Louis,0.5991189427312775,2023
3604,Loyola Mymt,0.5770925110132159,2023
3605,VCU,0.5770925110132159,2023
3606,Dayton,0.5770925110132159,2023
3607,San Francisco,0.5638766519823789,2023
3608,Davidson,0.5462555066079295,2023
3609,N Texas,0.5418502202643172,2023
3610,S Florida,0.5330396475770925,2023
3611,Bradley,0.5330396475770925,2023
3612,UAB,0.5330396475770925,2023
3613,Florida Atlantic,0.5286343612334802,2023
3614,Richmond,0.5198237885462555,2023
3615,Portland,0.5198237885462555,2023
3616,Utah Valley,0.5154185022026432,2023
3617,Pepperdine,0.5154185022026432,2023
3618,Sam Houston,0.5110132158590308,2023
3619,Drake,0.5110132158590308,2023
3620,Air Force,0.5022026431718062,2023
3621,George Mason,0.5022026431718062,2023
3622,Middle Tenn,0.5022026431718062,2023
3623,UMass,0.4977973568281938,2023
3624,Duquesne,0.4889867841409692,2023
3625,Tulsa,0.4889867841409692,2023
3626,S Utah,0.4845814977973568,2023
3627,Loyola Chi,0.4845814977973568,2023
3628,Charlotte,0.4845814977973568,2023
3629,Rhode Island,0.4845814977973568,2023
3630,Missouri St,0.4801762114537445,2023
3631,New Mexico St,0.4801762114537445,2023
3632,Louisiana Tech,0.4801762114537445,2023
3633,St Bonaventure,0.47577092511013214,2023
3634,Tarleton St,0.47577092511013214,2023
3635,Yale,0.4713656387665198,2023
3636,La Salle,0.4713656387665198,2023
3637,Seattle,0.4669603524229075,2023
3638,Kent St,0.4669603524229075,2023
3639,Hofstra,0.46255506607929514,2023
3640,Belmont,0.46255506607929514,2023
3641,San Diego,0.46255506607929514,2023
3642,Saint Joseph's,0.4581497797356828,2023
3643,S Alabama,0.45374449339207046,2023
3644,NC Greensboro,0.45374449339207046,2023
3645,Old Dominion,0.45374449339207046,2023
3646,UTEP,0.44933920704845814,2023
3647,W Kentucky,0.44933920704845814,2023
3648,Buffalo,0.44933920704845814,2023
3649,Penn,0.44933920704845814,2023
3650,S Illinois,0.44933920704845814,2023
3651,J Madison,0.44933920704845814,2023
3652,UC Riverside,0.44493392070484583,2023
3653,E Carolina,0.44493392070484583,2023
3654,Liberty,0.44052863436123346,2023
3655,N Iowa,0.44052863436123346,2023
3656,Iona,0.44052863436123346,2023
3657,Grand Canyon,0.44052863436123346,2023
3658,Marshall,0.43612334801762115,2023
3659,Murray St,0.43612334801762115,2023
3660,UC Irvine,0.43612334801762115,2023
3661,Utah Tech,0.43612334801762115,2023
3662,Akron,0.43171806167400884,2023
3663,Vermont,0.43171806167400884,2023
3664,Louisiana,0.42731277533039647,2023
3665,UT Arlington,0.42290748898678415,2023
3666,Toledo,0.42290748898678415,2023
3667,Long Beach St,0.4185022026431718,2023
3668,CS Fullerton,0.4185022026431718,2023
3669,Furman,0.4185022026431718,2023
3670,Pacific,0.4185022026431718,2023
3671,SF Austin,0.41409691629955947,2023
3672,Ohio,0.41409691629955947,2023
3673,Troy,0.41409691629955947,2023
3674,Cornell,0.41409691629955947,2023
3675,S Dakota St,0.40969162995594716,2023
3676,Southern Miss,0.4052863436123348,2023
3677,Oral Roberts,0.4052863436123348,2023
3678,Brown,0.4052863436123348,2023
3679,Indiana St,0.4052863436123348,2023
3680,Charleston,0.4052863436123348,2023
3681,Abl Christian,0.4052863436123348,2023
3682,G Washington,0.4008810572687225,2023
3683,Rice,0.4008810572687225,2023
3684,Cal Baptist,0.3964757709251101,2023
3685,Towson,0.3964757709251101,2023
3686,App State,0.3964757709251101,2023
3687,Montana St,0.3964757709251101,2023
3688,Fordham,0.3964757709251101,2023
3689,Stetson,0.3920704845814978,2023
3690,E Washington,0.3920704845814978,2023
3691,Chattanooga,0.3876651982378855,2023
3692,Montana,0.3876651982378855,2023
3693,Harvard,0.3832599118942731,2023
3694,Evansville,0.3832599118942731,2023
3695,Princeton,0.3788546255506608,2023
3696,Kennesaw St,0.3788546255506608,2023
3697,Weber St,0.3700440528634361,2023
3698,Florida Intl,0.3700440528634361,2023
3699,Texas St,0.3656387665198238,2023
3700,FGCU,0.3656387665198238,2023
3701,N Colorado,0.3656387665198238,2023
3702,N Arizona,0.3656387665198238,2023
3703,Valparaiso,0.3656387665198238,2023
3704,Samford,0.36123348017621143,2023
3705,E Kentucky,0.36123348017621143,2023
3706,UC Davis,0.36123348017621143,2023
3707,Illinois St,0.3568281938325991,2023
3708,Georgia So,0.3568281938325991,2023
3709,Portland St,0.3568281938325991,2023
3710,Mercer,0.3568281938325991,2023
3711,Bellarmine,0.3568281938325991,2023
3712,Wofford,0.35242290748898675,2023
3713,Hawai'i,0.35242290748898675,2023
3714,NC Wilmington,0.35242290748898675,2023
3715,Siena,0.35242290748898675,2023
3716,UCSB,0.35242290748898675,2023
3717,Delaware,0.34801762114537443,2023
3718,Detroit Mercy,0.34801762114537443,2023
3719,Canisius,0.34801762114537443,2023
3720,UCSD,0.34801762114537443,2023
3721,N Florida,0.3436123348017621,2023
3722,Ball St,0.3436123348017621,2023
3723,Jacksonville,0.3436123348017621,2023
3724,Gardner-Webb,0.3436123348017621,2023
3725,Lipscomb,0.33920704845814975,2023
3726,Colgate,0.33920704845814975,2023
3727,E Michigan,0.33920704845814975,2023
3728,NC Asheville,0.33480176211453744,2023
3729,Radford,0.33480176211453744,2023
3730,Sacramento St,0.33480176211453744,2023
3731,UTSA,0.33480176211453744,2023
3732,Monmouth,0.33480176211453744,2023
3733,Lafayette,0.3303964757709251,2023
3734,Dartmouth,0.3303964757709251,2023
3735,Georgia St,0.3303964757709251,2023
3736,N Kentucky,0.3303964757709251,2023
3737,Bryant,0.3303964757709251,2023
3738,Coastal Car,0.3303964757709251,2023
3739,Queens,0.3303964757709251,2023
3740,E Tennessee St,0.32599118942731276,2023
3741,N Illinois,0.32599118942731276,2023
3742,UL Monroe,0.32599118942731276,2023
3743,Winthrop,0.32158590308370044,2023
3744,Oakland,0.32158590308370044,2023
3745,N Dakota St,0.32158590308370044,2023
3746,Illinois Chicago,0.31718061674008813,2023
3747,Northeastern,0.31718061674008813,2023
3748,Jacksonville St,0.31718061674008813,2023
3749,Quinnipiac,0.31718061674008813,2023
3750,Drexel,0.3083700440528634,2023
3751,Fairfield,0.3083700440528634,2023
3752,Coppin St,0.3083700440528634,2023
3753,The Citadel,0.3083700440528634,2023
3754,W Carolina,0.30396475770925113,2023
3755,CS Bakersfield,0.30396475770925113,2023
3756,Cal Poly,0.30396475770925113,2023
3757,SC Upstate,0.2951541850220264,2023
3758,UT Rio Grande,0.2951541850220264,2023
3759,Rider,0.2951541850220264,2023
3760,Cleveland St,0.2951541850220264,2023
3761,Navy,0.2951541850220264,2023
3762,Omaha,0.29074889867841414,2023
3763,Wright St,0.29074889867841414,2023
3764,Campbell,0.28634361233480177,2023
3765,Purdue FW,0.2819383259911894,2023
3766,Mt St Mary's,0.2819383259911894,2023
3767,Bowling Green,0.2819383259911894,2023
3768,Longwood,0.2819383259911894,2023
3769,Youngstown St,0.2819383259911894,2023
3770,Alcorn St,0.2819383259911894,2023
3771,Idaho St,0.2819383259911894,2023
3772,CS Northridge,0.2819383259911894,2023
3773,N Alabama,0.27312775330396477,2023
3774,Green Bay,0.27312775330396477,2023
3775,Niagara,0.2687224669603524,2023
3776,C Arkansas,0.2687224669603524,2023
3777,W Michigan,0.2687224669603524,2023
3778,NC Central,0.26431718061674003,2023
3779,Charleston So,0.26431718061674003,2023
3780,St Thomas,0.26431718061674003,2023
3781,Maine,0.2599118942731278,2023
3782,S Carolina St,0.2599118942731278,2023
3783,Miami OH,0.2599118942731278,2023
3784,C Michigan,0.2599118942731278,2023
3785,Jackson St,0.2599118942731278,2023
3786,South Dakota,0.2555066079295154,2023
3787,William & Mary,0.2555066079295154,2023
