,Team,Last 10 Rating,Strength of Schedule,Shooting %,Effective Field Goal %,Three Point %,Two Point %,Free Throw %,FT Attempted per FG Attempted,Turnovers Per Possession,True Shooting %,Offensive Rebounding %,Defensive Rebounding %,Total Rebounding %,Block %,Steal %,Assist/Turnover Ratio,Defensive Efficiency,Effective Possesion Ratio,Win %,Win % Close Games,Possessions Per Game,Year
5311,Utah Valley,0.6433734939759037,0.5154185022026432,0.506756756756757,0.49056603773584895,0.3260869565217388,0.5767195767195767,0.6073059360730593,0.5777027027027026,0.537037037037037,0.5604395604395607,0.5211864406779663,0.4913294797687864,0.568862275449102,0.9876543209876543,0.25806451612903225,0.3619281045751635,-0.34169278996865193,0.3963414634146343,0.7757847533632286,0.7,0.7777777777777777,2023
5312,New Mexico,0.6313253012048193,0.6387665198237885,0.7702702702702706,0.7169811320754715,0.7173913043478257,0.6613756613756614,0.5890410958904111,0.7094594594594594,0.2685185185185186,0.8021978021978025,0.4449152542372883,0.6416184971098269,0.5868263473053896,0.49382716049382713,0.34408602150537615,0.4542483660130719,-0.49529780564263337,0.463414634146341,0.7298206278026905,0.444,0.80246913580247,2023
5313,Colgate,0.6289156626506025,0.33920704845814975,0.9324324324324325,1.0,1.0,0.8412698412698414,0.21004566210045628,0.2804054054054054,0.2129629629629628,0.941391941391942,0.3728813559322035,0.7745664739884401,0.5928143712574849,0.2962962962962963,0.4516129032258063,0.8880718954248366,-0.5391849529780561,0.47560975609756095,0.7780269058295963,0.444,0.5,2023
5314,Akron,0.6289156626506025,0.43171806167400884,0.4391891891891895,0.5723270440251573,0.5652173913043477,0.5449735449735451,0.6073059360730593,0.4763513513513513,0.287037037037037,0.6227106227106227,0.5932203389830508,0.7687861271676302,0.6107784431137726,0.2962962962962963,0.30107526881720426,0.4705882352941177,-0.457680250783699,0.6036585365853657,0.7174887892376682,0.8,0.4691358024691361,2023
5315,Sam Houston,0.6289156626506025,0.5110132158590308,0.4864864864864864,0.591194968553459,0.8768115942028984,0.3650793650793651,0.3789954337899544,0.46283783783783794,0.6574074074074074,0.582417582417583,0.652542372881356,0.751445086705202,0.6227544910179641,0.28395061728395066,0.6451612903225805,0.21732026143790856,-0.2570532915360504,0.39024390243902474,0.7970852017937219,0.8,0.401234567901235,2023
5316,Kent St,0.6168674698795181,0.4669603524229075,0.5,0.5534591194968552,0.44927536231884035,0.5978835978835981,0.4977168949771693,0.41554054054054057,0.2962962962962963,0.5604395604395607,0.597457627118644,0.4913294797687864,0.45508982035928147,0.654320987654321,0.6344086021505375,0.3823529411764706,-0.27586206896551735,0.6097560975609753,0.8374439461883408,0.6,0.6358024691358031,2023
5317,Fordham,0.6096385542168675,0.3964757709251101,0.33783783783783816,0.4276729559748427,0.3913043478260865,0.465608465608466,0.6301369863013697,0.6283783783783783,0.5555555555555554,0.5128205128205128,0.6101694915254237,0.8381502890173409,0.6227544910179641,0.8518518518518519,0.4731182795698925,0.26715686274509814,-0.34169278996865193,0.4451219512195115,0.8452914798206278,0.875,0.6975308641975309,2023
5318,UMass Lowell,0.6096385542168675,0.24669603524229075,0.7094594594594597,0.7169811320754715,0.7608695652173911,0.6296296296296298,0.579908675799087,0.46621621621621623,0.6296296296296295,0.754578754578755,0.8389830508474578,0.658959537572255,0.784431137724551,0.7901234567901234,0.38709677419354827,0.34313725490196073,-0.3573667711598745,0.5121951219512191,0.8071748878923767,0.5,0.6481481481481488,2023
5319,S Utah,0.6048192771084338,0.4845814977973568,0.5472972972972974,0.6100628930817606,0.6014492753623188,0.5714285714285716,0.5753424657534243,0.7939189189189189,0.5925925925925926,0.7106227106227112,0.5254237288135593,0.757225433526012,0.5928143712574849,0.41975308641975306,0.30107526881720426,0.12663398692810462,-0.545454545454545,0.3292682926829267,0.6289237668161435,0.714,0.9259259259259265,2023
5320,NC Asheville,0.6024096385542169,0.33480176211453744,0.689189189189189,0.7798742138364778,0.9130434782608692,0.5978835978835981,0.365296803652968,0.722972972972973,0.6666666666666667,0.8095238095238098,0.36016949152542377,0.549132947976879,0.4670658682634734,0.5679012345679013,0.30107526881720426,0.22875816993464054,-0.43887147335423204,0.14634146341463428,0.8071748878923767,0.778,0.6604938271604937,2023
5321,UNLV,0.6024096385542169,0.6167400881057269,0.3986486486486487,0.4716981132075473,0.49999999999999956,0.44973544973544977,0.5342465753424661,0.6013513513513513,0.37037037037037024,0.5274725274725278,0.47457627118644075,0.37572254335260125,0.317365269461078,0.5308641975308642,0.6774193548387097,0.3333333333333333,-0.43887147335423204,0.4939024390243896,0.6210762331838564,0.25,0.6481481481481488,2023
5322,Boston College,0.6000000000000001,0.6563876651982379,0.43243243243243246,0.40251572327044016,0.3840579710144927,0.43386243386243395,0.515981735159817,0.29391891891891897,0.4907407407407407,0.3882783882783887,0.4915254237288136,0.5722543352601162,0.43712574850299424,0.5308641975308642,0.38709677419354827,0.3120915032679739,-0.5799373040752354,0.4329268292682924,0.5168161434977578,0.625,0.48765432098765427,2023
5323,Louisiana,0.6000000000000001,0.42731277533039647,0.6824324324324329,0.6855345911949686,0.6811594202898545,0.6296296296296298,0.28767123287671215,0.652027027027027,0.37037037037037024,0.6849816849816857,0.7542372881355934,0.6127167630057806,0.7005988023952097,0.3950617283950617,0.4731182795698925,0.4754901960784314,-0.5956112852664575,0.6341463414634143,0.7869955156950672,0.667,0.5925925925925926,2023
5324,Navy,0.6000000000000001,0.2951541850220264,0.5337837837837838,0.6100628930817606,0.7391304347826084,0.4814814814814814,0.4474885844748857,0.17567567567567555,0.38888888888888906,0.5641025641025643,0.5889830508474576,0.6300578034682087,0.544910179640719,0.3580246913580247,0.4086021505376344,0.5253267973856208,-0.4670846394984327,0.5426829268292677,0.6132286995515694,0.286,0.382716049382716,2023
5325,SF Austin,0.6000000000000001,0.41409691629955947,0.6554054054054053,0.6540880503144653,0.9492753623188404,0.4814814814814814,0.5388127853881279,0.6587837837837838,0.7314814814814816,0.7179487179487185,0.6906779661016951,0.35260115606936493,0.4910179640718564,0.33333333333333326,0.5698924731182795,0.25490196078431376,-0.4670846394984327,0.30487804878048763,0.6457399103139013,0.556,0.7283950617283956,2023
5326,CS Fullerton,0.5975903614457831,0.4185022026431718,0.37162162162162193,0.4716981132075473,0.6884057971014488,0.31746031746031766,0.397260273972603,0.6790540540540542,0.4166666666666665,0.5054945054945055,0.4194915254237288,0.5202312138728327,0.3712574850299406,0.2962962962962963,0.32258064516129026,0.19607843137254904,-0.4043887147335421,0.42073170731707243,0.5964125560538116,0.546,0.47530864197530853,2023
5327,Tarleton St,0.5975903614457831,0.47577092511013214,0.4391891891891895,0.35849056603773555,0.48550724637681153,0.3492063492063493,0.38812785388127846,1.0,0.43518518518518534,0.4542124542124544,0.30508474576271183,0.4913294797687864,0.2874251497005993,0.40740740740740744,0.5806451612903225,0.23284313725490197,-0.5266457680250785,0.30487804878048763,0.4540358744394618,0.444,0.5617283950617287,2023
5328,Davidson,0.5951807228915663,0.5462555066079295,0.5405405405405408,0.5597484276729561,0.42753623188405765,0.6190476190476191,0.5844748858447488,0.5033783783783785,0.3148148148148149,0.6080586080586081,0.30932203389830515,0.4624277456647401,0.3952095808383236,0.012345679012345678,0.19354838709677413,0.4542483660130719,-0.5956112852664575,0.40853658536585424,0.4966367713004483,0.385,0.45061728395061706,2023
5329,Penn,0.5951807228915663,0.44933920704845814,0.6554054054054053,0.7358490566037732,0.6739130434782608,0.693121693121693,0.6210045662100452,0.3817567567567566,0.537037037037037,0.7728937728937733,0.576271186440678,0.6358381502890178,0.6526946107784433,0.3950617283950617,0.19354838709677413,0.4174836601307191,-0.592476489028213,0.37804878048780477,0.6210762331838564,0.4,0.598765432098765,2023
5330,Middle Tenn,0.5903614457831325,0.5022026431718062,0.5810810810810816,0.6100628930817606,0.5507246376811592,0.6084656084656084,0.33789954337899575,0.3851351351351351,0.5462962962962963,0.582417582417583,0.6483050847457628,0.6184971098265897,0.5269461077844313,0.9259259259259258,0.5376344086021505,0.20179738562091504,-0.4890282131661441,0.4451219512195115,0.6210762331838564,0.667,0.5555555555555562,2023
5331,Washington,0.5855421686746989,0.7180616740088106,0.39189189189189166,0.408805031446541,0.2971014492753623,0.4920634920634921,0.6301369863013697,0.43918918918918926,0.6388888888888888,0.4505494505494507,0.4110169491525424,0.2601156069364161,0.32335329341317376,0.8148148148148147,0.3548387096774194,0.15277777777777785,-0.4137931034482758,0.21951219512195141,0.5538116591928252,0.667,0.6913580246913575,2023
5332,S Florida,0.5855421686746989,0.5330396475770925,0.560810810810811,0.6037735849056607,0.543478260869565,0.5978835978835981,0.17808219178082219,0.44932432432432434,0.5925925925925926,0.5457875457875461,0.6822033898305084,0.5780346820809252,0.6467065868263475,0.3580246913580247,0.33333333333333326,0.3088235294117648,-0.5517241379310343,0.4512195121951219,0.4585201793721973,0.3,0.6913580246913575,2023
5333,Belmont,0.5855421686746989,0.46255506607929514,0.6689189189189189,0.8176100628930816,0.8550724637681157,0.666666666666667,0.515981735159817,0.19256756756756754,0.3425925925925928,0.7948717948717952,0.35169491525423735,0.5144508670520236,0.3952095808383236,0.3950617283950617,0.38709677419354827,0.5473856209150325,-0.5548589341692791,0.39024390243902474,0.7040358744394619,0.727,0.6358024691358031,2023
5334,South Carolina,0.5831325301204819,0.6607929515418502,0.21621621621621623,0.3144654088050314,0.42753623188405765,0.28042328042328046,0.23744292237442943,0.2533783783783784,0.6111111111111112,0.23809523809523814,0.673728813559322,0.2774566473988438,0.43712574850299424,0.2962962962962963,0.12903225806451613,0.18872549019607848,-0.7993730407523514,0.5304878048780486,0.32959641255605376,0.556,0.41358024691357986,2023
5335,J Madison,0.5831325301204819,0.44933920704845814,0.554054054054054,0.6226415094339623,0.6086956521739126,0.5820105820105819,0.4337899543378998,0.6925675675675675,0.5092592592592591,0.6630036630036638,0.6355932203389831,0.549132947976879,0.5628742514970062,0.2345679012345679,0.5698924731182795,0.25980392156862747,-0.34169278996865193,0.47560975609756095,0.6771300448430493,0.286,0.8456790123456788,2023
5336,Samford,0.5831325301204819,0.36123348017621143,0.554054054054054,0.7169811320754715,0.6811594202898545,0.6560846560846558,0.6621004566210047,0.7195945945945947,0.4537037037037037,0.827838827838828,0.5084745762711864,0.658959537572255,0.5628742514970062,0.32098765432098764,0.5268817204301075,0.2426470588235295,-0.5485893416927898,0.3963414634146343,0.7040358744394619,0.5,0.6419753086419755,2023
5337,San Francisco,0.5759036144578313,0.5638766519823789,0.5202702702702702,0.7232704402515724,0.63768115942029,0.693121693121693,0.6210045662100452,0.45945945945945943,0.6018518518518516,0.7692307692307696,0.5042372881355932,0.6358381502890178,0.544910179640719,0.28395061728395066,0.3655913978494624,0.24101307189542492,-0.5830721003134793,0.2987804878048781,0.5919282511210762,0.5,0.6728395061728394,2023
5338,Wright St,0.5759036144578313,0.29074889867841414,0.8040540540540544,0.742138364779874,0.6086956521739126,0.7301587301587302,0.6347031963470324,0.17229729729729726,0.38888888888888906,0.7326007326007331,0.39406779661016955,0.6878612716763013,0.5628742514970062,0.2962962962962963,0.21505376344086014,0.4419934640522875,-0.5015673981191222,0.3658536585365857,0.5538116591928252,0.333,0.8703703703703702,2023
5339,Old Dominion,0.5686746987951807,0.45374449339207046,0.3513513513513513,0.3144654088050314,0.3695652173913042,0.3386243386243386,0.34246575342465757,0.5844594594594594,0.3425925925925928,0.32234432234432253,0.728813559322034,0.6184971098265897,0.6047904191616769,0.5802469135802469,0.3655913978494624,0.2736928104575163,-0.46394984326018784,0.725609756097561,0.6524663677130045,0.667,0.4320987654320989,2023
5340,Saint Louis,0.5686746987951807,0.5991189427312775,0.6081081081081083,0.6100628930817606,0.5869565217391304,0.5873015873015874,0.5251141552511416,0.3682432432432432,0.38888888888888906,0.6190476190476191,0.5677966101694916,0.6878612716763013,0.658682634730539,0.5061728395061729,0.13978494623655913,0.5751633986928104,-0.5517241379310343,0.5121951219512191,0.6524663677130045,0.6,0.6604938271604937,2023
5341,Mississippi,0.5662650602409639,0.748898678414097,0.33783783783783816,0.3207547169811322,0.2246376811594204,0.42328042328042326,0.36986301369862984,0.358108108108108,0.4537037037037037,0.2893772893772897,0.7330508474576272,0.549132947976879,0.5628742514970062,0.6049382716049383,0.44086021505376327,0.37009803921568635,-0.5172413793103448,0.6219512195121952,0.3677130044843049,0.3,0.5123456790123457,2023
5342,Notre Dame,0.5662650602409639,0.6211453744493391,0.5,0.6352201257861636,0.6449275362318838,0.5661375661375665,0.6849315068493151,0.10810810810810811,0.03703703703703698,0.6153846153846154,0.13559322033898302,0.6705202312138732,0.2814371257485031,0.3456790123456791,0.13978494623655913,0.602124183006536,-0.7586206896551722,0.5,0.34304932735426,0.273,0.3518518518518512,2023
5343,St John's,0.5638554216867471,0.7400881057268722,0.5472972972972974,0.46540880503144644,0.4130434782608696,0.4973544973544972,0.3607305936073062,0.29391891891891897,0.4537037037037037,0.4249084249084252,0.7330508474576272,0.5953757225433525,0.6167664670658688,0.49382716049382713,0.5376344086021505,0.4313725490196079,-0.48589341692789967,0.6219512195121952,0.5919282511210762,0.4,0.9382716049382713,2023
5344,E Washington,0.5638554216867471,0.3920704845814978,0.7635135135135136,0.8867924528301887,0.6304347826086953,0.9523809523809526,0.6712328767123288,0.43581081081081074,0.6203703703703705,0.9450549450549448,0.5127118644067796,0.7167630057803476,0.6646706586826348,0.3456790123456791,0.12903225806451613,0.3848039215686276,-0.6050156739811912,0.25609756097560954,0.7410313901345291,0.714,0.5555555555555562,2023
5345,Youngstown St,0.5614457831325301,0.2819383259911894,0.8040540540540544,0.8427672955974841,0.7753623188405796,0.7724867724867726,0.762557077625571,0.3547297297297296,0.22222222222222232,0.9010989010989019,0.6016949152542372,0.5838150289017343,0.5928143712574849,0.28395061728395066,0.4086021505376344,0.6062091503267972,-0.5862068965517242,0.5914634146341458,0.7679372197309416,0.5,0.6790123456790127,2023
5346,Southern Miss,0.5590361445783133,0.4052863436123348,0.554054054054054,0.591194968553459,0.4420289855072461,0.6507936507936511,0.5114155251141552,0.46283783783783794,0.37037037037037024,0.6117216117216118,0.597457627118644,0.49710982658959635,0.6107784431137726,0.3086419753086419,0.5698924731182795,0.5138888888888888,-0.37931034482758585,0.5609756097560972,0.8374439461883408,0.667,0.5493827160493829,2023
5347,Loyola Mymt,0.5566265060240965,0.5770925110132159,0.560810810810811,0.7106918238993707,0.72463768115942,0.6084656084656084,0.2831050228310503,0.44256756756756754,0.4537037037037037,0.6776556776556775,0.5593220338983051,0.8265895953757227,0.634730538922156,0.33333333333333326,0.20430107526881724,0.2303921568627451,-0.6300940438871474,0.4329268292682924,0.6524663677130045,0.7,0.6604938271604937,2023
5348,Georgetown,0.5542168674698795,0.6740088105726872,0.39189189189189166,0.35849056603773555,0.36231884057971,0.3915343915343916,0.46575342465753433,0.3716216216216215,0.4259259259259258,0.3516483516483522,0.5677966101694916,0.4913294797687864,0.46107784431137766,0.6666666666666666,0.27956989247311814,0.286764705882353,-0.7648902821316614,0.5426829268292677,0.21748878923766815,0.2,0.6851851851851851,2023
5349,Ohio St,0.5542168674698795,0.8854625550660793,0.6013513513513513,0.591194968553459,0.6159420289855069,0.5502645502645502,0.5433789954337902,0.2466216216216216,0.2777777777777777,0.5750915750915753,0.673728813559322,0.5838150289017343,0.6287425149700598,0.49382716049382713,0.17204301075268813,0.3619281045751635,-0.5485893416927898,0.6951219512195124,0.4204035874439461,0.125,0.48148148148148184,2023
5350,Georgia Tech,0.5518072289156627,0.6211453744493391,0.33108108108108114,0.3962264150943393,0.47101449275362306,0.3650793650793651,0.36986301369862984,0.14189189189189189,0.2685185185185186,0.32234432234432253,0.4576271186440679,0.4913294797687864,0.38922155688622784,0.6296296296296297,0.25806451612903225,0.5245098039215688,-0.6144200626959244,0.5853658536585362,0.3968609865470852,0.5,0.5370370370370363,2023
5351,Towson,0.5493975903614459,0.3964757709251101,0.4932432432432434,0.5471698113207544,0.7463768115942027,0.40740740740740744,0.4474885844748857,0.3783783783783783,0.4814814814814816,0.5384615384615388,0.826271186440678,0.6878612716763013,0.7365269461077846,0.5061728395061729,0.3655913978494624,0.4330065359477125,-0.47335423197492155,0.6524390243902438,0.679372197309417,0.455,0.4259259259259256,2023
5352,UC Irvine,0.5421686746987953,0.43612334801762115,0.5878378378378377,0.6100628930817606,0.7536231884057965,0.4973544973544972,0.5753424657534243,0.3513513513513512,0.37037037037037024,0.6227106227106227,0.44915254237288127,0.653179190751445,0.568862275449102,0.20987654320987653,0.34408602150537615,0.45179738562091504,-0.4075235109717865,0.4451219512195115,0.6771300448430493,0.546,0.6481481481481488,2023
5353,Kennesaw St,0.5421686746987953,0.3788546255506608,0.5810810810810816,0.6603773584905661,0.7101449275362319,0.5661375661375665,0.23287671232876717,0.5945945945945945,0.43518518518518534,0.641025641025641,0.4194915254237288,0.751445086705202,0.5389221556886228,0.33333333333333326,0.4946236559139783,0.4215686274509804,-0.4890282131661441,0.37195121951219523,0.7679372197309416,0.75,0.6790123456790127,2023
5354,Cal Baptist,0.5373493975903615,0.3964757709251101,0.33108108108108114,0.4339622641509435,0.4057971014492754,0.4708994708994707,0.1689497716894981,0.3885135135135134,0.4444444444444444,0.3699633699633704,0.5296610169491527,0.647398843930636,0.5628742514970062,0.4444444444444444,0.08602150537634401,0.3872549019607843,-0.4451410658307209,0.5121951219512191,0.4966367713004483,0.375,0.3888888888888893,2023
5355,Charlotte,0.5373493975903615,0.4845814977973568,0.6621621621621623,0.7861635220125787,0.7608695652173911,0.6984126984126986,0.6164383561643834,0.18581081081081074,0.38888888888888906,0.7838827838827842,0.27542372881355937,0.7803468208092483,0.5209580838323356,0.32098765432098764,0.29032258064516125,0.4967320261437909,-0.4545454545454546,0.31097560975609806,0.6524663677130045,0.5,0.1049382716049383,2023
5356,Ball St,0.5349397590361447,0.3436123348017621,0.6148648648648654,0.691823899371069,0.7826086956521738,0.5661375661375665,0.3333333333333335,0.8209459459459458,0.4259259259259258,0.7252747252747249,0.6186440677966101,0.5664739884393062,0.6107784431137726,0.49382716049382713,0.22580645161290314,0.3545751633986928,-0.6112852664576804,0.5304878048780486,0.6771300448430493,0.444,0.5493827160493829,2023
5357,Wyoming,0.5325301204819277,0.6123348017621145,0.4797297297297298,0.6289308176100628,0.5652173913043477,0.6243386243386246,0.4794520547945207,0.5067567567567568,0.4814814814814816,0.6556776556776565,0.30932203389830515,0.7803468208092483,0.46107784431137766,0.2962962962962963,0.13978494623655913,0.2303921568627451,-0.7335423197492164,0.2804878048780486,0.27690582959641247,0.143,0.40740740740740744,2023
5358,Colorado St,0.527710843373494,0.6431718061674009,0.7432432432432434,0.8050314465408803,0.5869565217391304,0.8465608465608465,0.5707762557077625,0.3445945945945945,0.32407407407407396,0.8241758241758244,0.10169491525423724,0.653179190751445,0.3473053892215572,0.2222222222222222,0.24731182795698914,0.6830065359477124,-0.6833855799373039,0.22560975609756095,0.4204035874439461,0.571,0.44444444444444375,2023
5359,Oregon St,0.5253012048192771,0.6079295154185023,0.2567567567567566,0.3081761006289305,0.42753623188405765,0.2857142857142856,0.5890410958904111,0.4695945945945945,0.7314814814814816,0.3479853479853481,0.3347457627118644,0.358381502890174,0.3353293413173657,0.4320987654320987,0.22580645161290314,0.08251633986928103,-0.5642633228840124,0.15243902439024382,0.3161434977578475,0.5,0.30864197530864246,2023
5360,Montana St,0.5228915662650603,0.3964757709251101,0.5878378378378377,0.5660377358490565,0.3260869565217388,0.6772486772486777,0.6621004566210047,0.814189189189189,0.40740740740740744,0.6996336996337003,0.3771186440677965,0.7630057803468211,0.5209580838323356,0.4691358024691359,0.4301075268817204,0.31617647058823534,-0.43887147335423204,0.3353658536585371,0.7298206278026905,0.667,0.48148148148148184,2023
5361,N Kentucky,0.5228915662650603,0.3303964757709251,0.37162162162162193,0.4842767295597481,0.6231884057971011,0.3756613756613758,0.38812785388127846,0.20608108108108103,0.4444444444444444,0.4358974358974361,0.6440677966101696,0.3410404624277459,0.3712574850299406,0.33333333333333326,0.7849462365591398,0.4591503267973857,-0.46394984326018784,0.5975609756097562,0.6132286995515694,0.546,0.3148148148148149,2023
5362,UC Davis,0.5204819277108435,0.36123348017621143,0.5,0.5345911949685536,0.5797101449275361,0.4920634920634921,0.3789954337899544,0.7736486486486485,0.6759259259259258,0.5787545787545789,0.6610169491525424,0.5144508670520236,0.5928143712574849,0.3086419753086419,0.38709677419354827,0.16993464052287582,-0.4514106583072097,0.3536585365853657,0.5795964125560539,0.333,0.7037037037037033,2023
5363,S Illinois,0.5180722891566265,0.44933920704845814,0.5135135135135136,0.641509433962264,0.3913043478260865,0.8095238095238098,0.5525114155251138,0.3851351351351351,0.5740740740740742,0.6593406593406592,0.2627118644067796,0.5895953757225434,0.43712574850299424,0.24691358024691357,0.4838709677419355,0.3937908496732026,-0.32915360501567426,0.17073170731707332,0.7410313901345291,0.818,0.3271604938271606,2023
5364,Lipscomb,0.5156626506024097,0.33920704845814975,0.6756756756756759,0.7484276729559749,0.6811594202898545,0.7037037037037042,0.6803652968036533,0.16554054054054046,0.38888888888888906,0.7509157509157514,0.3432203389830508,0.7919075144508674,0.568862275449102,0.2592592592592593,0.16129032258064513,0.4101307189542484,-0.5517241379310343,0.3353658536585371,0.6132286995515694,0.5,0.6728395061728394,2023
5365,Texas A&M-CC,0.5156626506024097,0.145374449339207,0.4864864864864864,0.5534591194968552,0.695652173913043,0.4391534391534395,0.8447488584474887,0.5574324324324322,0.4907407407407407,0.6739926739926747,0.6398305084745763,0.549132947976879,0.5748502994011977,0.07407407407407407,0.6129032258064515,0.42320261437908496,-0.523510971786834,0.5,0.6457399103139013,0.2,0.7407407407407414,2023
5366,DePaul,0.5156626506024097,0.7533039647577093,0.3581081081081079,0.46540880503144644,0.6739130434782608,0.31746031746031766,0.5936073059360729,0.31756756756756743,0.4537037037037037,0.47252747252747307,0.36440677966101687,0.2601156069364161,0.23952095808383245,0.6790123456790124,0.27956989247311814,0.394607843137255,-0.6990595611285269,0.3658536585365857,0.30381165919282505,0.286,0.734567901234568,2023
5367,Detroit Mercy,0.5156626506024097,0.34801762114537443,0.42567567567567544,0.6100628930817606,0.8985507246376807,0.3227513227513228,0.730593607305936,0.28716216216216217,0.39814814814814814,0.6446886446886455,0.8135593220338984,0.47398843930635826,0.6167664670658688,0.12345679012345678,0.31182795698924726,0.352124183006536,-0.7993730407523514,0.7439024390243905,0.4260089686098654,0.182,0.5493827160493829,2023
5368,Ohio,0.5132530120481928,0.41409691629955947,0.5472972972972974,0.641509433962264,0.7753623188405796,0.5026455026455028,0.5342465753424661,0.31081081081081086,0.2685185185185186,0.6446886446886455,0.6949152542372881,0.5086705202312136,0.544910179640719,0.16049382716049382,0.32258064516129026,0.3937908496732026,-0.6802507836990599,0.713414634146341,0.5751121076233184,0.333,0.6234567901234565,2023
5369,LSU,0.5108433734939759,0.7004405286343612,0.29729729729729737,0.37106918238993725,0.4420289855072461,0.35449735449735487,0.46118721461187207,0.472972972972973,0.5092592592592591,0.3846153846153846,0.5550847457627119,0.5086705202312136,0.5029940119760479,0.3580246913580247,0.4516129032258063,0.3071895424836601,-0.6144200626959244,0.4817073170731705,0.4585201793721973,0.625,0.45061728395061706,2023
5370,UC Riverside,0.5108433734939759,0.44493392070484583,0.44594594594594605,0.5157232704402515,0.63768115942029,0.42328042328042326,0.3607305936073062,0.2398648648648648,0.4259259259259258,0.4615384615384621,0.597457627118644,0.9248554913294798,0.682634730538922,0.13580246913580246,0.17204301075268813,0.3766339869281046,-0.5266457680250785,0.5426829268292677,0.6905829596412556,0.8,0.5679012345679011,2023
5371,Brown,0.5108433734939759,0.4052863436123348,0.45270270270270263,0.5471698113207544,0.5797101449275361,0.4920634920634921,0.09589041095890449,0.3648648648648647,0.5277777777777779,0.4615384615384621,0.423728813559322,0.8786127167630062,0.5089820359281436,0.4320987654320987,0.4623655913978495,0.352124183006536,-0.42006269592476464,0.3536585365853657,0.5605381165919283,0.429,0.6419753086419755,2023
5372,Long Beach St,0.5084337349397591,0.4185022026431718,0.5472972972972974,0.4150943396226414,0.24637681159420266,0.4920634920634921,0.32420091324200895,0.44932432432432434,0.5,0.3919413919413923,0.7415254237288136,0.6184971098265897,0.7125748502994012,0.41975308641975306,0.33333333333333326,0.3570261437908497,-0.523510971786834,0.5670731707317067,0.5168161434977578,0.455,0.8888888888888893,2023
5373,George Mason,0.5084337349397591,0.5022026431718062,0.5945945945945947,0.6855345911949686,0.6739130434782608,0.6190476190476191,0.14611872146118765,0.5810810810810809,0.6203703703703705,0.6373626373626373,0.5211864406779663,0.8150289017341046,0.634730538922156,0.4444444444444444,0.11827956989247301,0.3545751633986928,-0.4514106583072097,0.3292682926829267,0.6132286995515694,0.455,0.5308641975308639,2023
5374,Syracuse,0.5060240963855422,0.6607929515418502,0.6486486486486491,0.6226415094339623,0.6666666666666665,0.5608465608465609,0.6392694063926943,0.3918918918918919,0.32407407407407396,0.6593406593406592,0.5423728813559323,0.2890173410404624,0.41916167664670656,0.7407407407407407,0.4086021505376344,0.5163398692810457,-0.6426332288401255,0.5121951219512191,0.5538116591928252,0.5,0.598765432098765,2023
5375,La Salle,0.5060240963855422,0.4713656387665198,0.31081081081081097,0.35849056603773555,0.514492753623188,0.2962962962962963,0.36986301369862984,0.31756756756756743,0.43518518518518534,0.32234432234432253,0.5889830508474576,0.42196531791907477,0.43712574850299424,0.3950617283950617,0.38709677419354827,0.28839869281045755,-0.6332288401253914,0.5670731707317067,0.4417040358744394,0.625,0.617283950617284,2023
5376,Grand Canyon,0.5060240963855422,0.44052863436123346,0.4391891891891895,0.5471698113207544,0.63768115942029,0.44973544973544977,0.5570776255707766,0.5979729729729728,0.5092592592592591,0.6043956043956045,0.6228813559322035,0.47398843930635826,0.532934131736527,0.4444444444444444,0.09677419354838712,0.2042483660130719,-0.5015673981191222,0.45731707317073145,0.6031390134529148,0.462,0.4629629629629637,2023
5377,S Dakota St,0.5060240963855422,0.40969162995594716,0.5743243243243246,0.6352201257861636,0.5724637681159415,0.6243386243386246,0.8493150684931505,0.29391891891891897,0.40740740740740744,0.692307692307693,0.19915254237288138,0.6763005780346822,0.4071856287425155,0.3580246913580247,0.18279569892473113,0.2254901960784314,-0.561128526645768,0.25,0.6132286995515694,0.8,0.5246913580246915,2023
5378,Princeton,0.5036144578313253,0.3788546255506608,0.6148648648648654,0.691823899371069,0.5289855072463769,0.7354497354497354,0.4474885844748857,0.45270270270270263,0.40740740740740744,0.6996336996337003,0.4915254237288136,0.8208092485549137,0.7065868263473059,0.40740740740740744,0.12903225806451613,0.37418300653594766,-0.457680250783699,0.43902439024390194,0.7040358744394619,0.667,0.598765432098765,2023
5379,Georgia So,0.5036144578313253,0.3568281938325991,0.4054054054054057,0.408805031446541,0.36231884057971,0.45502645502645533,0.4337899543378998,0.29054054054054057,0.2685185185185186,0.3772893772893773,0.4067796610169492,0.6011560693641624,0.43712574850299424,0.3086419753086419,0.3548387096774194,0.2704248366013072,-0.5360501567398117,0.5304878048780486,0.47645739910313895,0.444,0.47530864197530853,2023
5380,SMU,0.5036144578313253,0.5991189427312775,0.3581081081081079,0.35849056603773555,0.33333333333333304,0.40740740740740744,0.2283105022831049,0.4763513513513513,0.40740740740740744,0.3186813186813189,0.4152542372881356,0.44508670520231197,0.3532934131736529,0.4320987654320987,0.38709677419354827,0.3782679738562092,-0.5736677115987461,0.42073170731707243,0.34304932735426,0.385,0.7839506172839501,2023
